	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_pr2[6,106]	0.237	0.00573	0.343	-0.448	0.229	0.904	3577.0	0.222	1.0
theta_pr2[6,107]	-0.225	0.00542	0.293	-0.816	-0.232	0.352	2922.0	0.181	1.0
theta_pr2[6,108]	0.253	0.00508	0.317	-0.39	0.246	0.864	3887.0	0.241	1.0
theta_pr2[6,109]	-0.74	0.00533	0.304	-1.32	-0.751	-0.14	3256.0	0.202	1.0
theta_pr2[6,110]	-0.18	0.00474	0.324	-0.812	-0.196	0.481	4661.0	0.289	1.0
theta_pr2[6,111]	1.82	0.00628	0.633	0.513	1.82	3.02	10134.0	0.628	1.0
theta_pr2[6,112]	0.169	0.00528	0.275	-0.384	0.162	0.703	2718.0	0.168	1.0
theta_pr2[6,113]	-0.942	0.00891	0.721	-2.12	-1.06	0.774	6546.0	0.406	1.0
theta_pr2[6,114]	0.669	0.00422	0.31	0.0403	0.665	1.26	5373.0	0.333	1.0
theta_pr2[6,115]	0.536	0.00413	0.335	-0.145	0.532	1.17	6577.0	0.408	1.0
theta_pr2[6,116]	0.518	0.00446	0.324	-0.132	0.509	1.14	5267.0	0.326	1.0
theta_pr2[6,117]	2.4	0.00609	0.614	1.13	2.4	3.56	10190.0	0.631	1.0
theta_pr2[6,118]	0.187	0.00624	0.536	-0.767	0.157	1.25	7392.0	0.458	1.0
theta_pr2[6,119]	0.915	0.00527	0.567	-0.135	0.887	2.06	11571.0	0.717	1.0
theta_pr2[6,120]	0.342	0.0039	0.318	-0.264	0.324	0.995	6666.0	0.413	1.0
theta_pr2[6,121]	-0.291	0.00699	0.353	-1.01	-0.295	0.379	2547.0	0.158	1.0
theta_pr2[6,122]	-0.288	0.0248	1.32	-2.35	-0.286	2.09	2813.0	0.174	1.0
theta_pr2[6,123]	-1.19	0.0254	1.32	-3.29	-1.37	1.42	2719.0	0.168	1.0
theta_pr2[6,124]	0.0529	0.00485	0.363	-0.636	0.0333	0.788	5606.0	0.347	1.0
theta_pr2[6,125]	-1.24	0.0206	1.1	-2.8	-1.56	1.34	2853.0	0.177	1.0
theta_pr2[6,126]	-0.106	0.00493	0.394	-0.859	-0.125	0.682	6387.0	0.396	1.0
theta_pr2[6,127]	0.141	0.00529	0.32	-0.5	0.135	0.76	3650.0	0.226	1.0
theta_pr2[6,128]	0.124	0.0047	0.277	-0.43	0.121	0.661	3482.0	0.216	1.0
theta_pr2[6,129]	0.0573	0.00572	0.51	-0.786	-0.021	1.17	7954.0	0.493	1.0
theta_pr2[6,130]	-0.749	0.0068	0.496	-1.54	-0.832	0.464	5315.0	0.329	1.0
theta_pr2[6,131]	-0.378	0.00536	0.281	-0.943	-0.383	0.158	2741.0	0.17	1.0
theta_pr2[6,132]	0.365	0.00614	0.66	-0.874	0.329	1.68	11569.0	0.717	1.0
theta_pr2[6,133]	0.595	0.00966	0.688	-1.05	0.645	1.79	5067.0	0.314	1.0
theta_pr2[6,134]	0.914	0.00529	0.487	-0.024	0.891	1.88	8479.0	0.525	1.0
theta_pr2[6,135]	-0.531	0.00775	0.908	-2.35	-0.561	1.28	13712.0	0.85	1.0
theta_pr2[6,136]	0.621	0.00658	0.635	-0.649	0.612	1.85	9316.0	0.577	1.0
theta_pr2[6,137]	0.156	0.00867	0.725	-1.25	0.17	1.52	6985.0	0.433	1.0
theta_pr2[6,138]	0.616	0.00797	0.72	-0.946	0.636	1.92	8156.0	0.505	1.0
theta_pr2[6,139]	-0.391	0.00566	0.468	-1.22	-0.439	0.585	6828.0	0.423	1.0
theta_pr2[6,140]	0.129	0.00555	0.464	-0.622	0.0503	1.21	7010.0	0.434	1.0
theta_pr2[6,141]	1.62	0.00677	0.653	0.203	1.62	2.83	9287.0	0.576	1.0
theta_pr2[6,142]	-0.511	0.00527	0.276	-1.06	-0.518	0.0216	2735.0	0.17	1.0
theta_pr2[6,143]	-0.883	0.00661	0.563	-1.86	-0.949	0.277	7249.0	0.449	1.0
theta_pr2[6,144]	-1.04	0.00623	0.446	-1.86	-1.07	-0.0823	5124.0	0.318	1.0
theta_pr2[6,145]	-1.03	0.0113	0.856	-2.44	-1.18	0.75	5770.0	0.358	1.0
b1_mu	11.65	0.04	1.16	9.43	11.59	13.98	1054.52	0.07	1.0
b3_mu	1.35	0.0	0.1	1.13	1.35	1.55	2004.05	0.12	1.0
b4_mu	-0.11	0.0	0.09	-0.29	-0.11	0.06	1806.52	0.11	1.0
a1_mu	0.14	0.0	0.02	0.1	0.14	0.17	1268.55	0.08	1.0
Omega[1,1]	1.0		8.24e-14	1.0	1.0	1.0			
Omega[1,2]	-0.000256	0.000928	0.141	-0.29	-0.000709	0.264	23082.0	1.43	1.0
Omega[1,3]	0.0763	0.00155	0.0908	-0.115	0.0778	0.242	3446.0	0.214	1.0
Omega[1,4]	-0.026	0.00134	0.0727	-0.176	-0.0259	0.111	2958.0	0.183	1.0
Omega[1,5]	0.0899	0.0014	0.072	-0.0592	0.0897	0.225	2647.0	0.164	1.0
Omega[1,6]	0.159	0.00191	0.0895	-0.0315	0.16	0.322	2188.0	0.136	1.0
Omega[2,1]	-0.000256	0.000928	0.141	-0.29	-0.000709	0.264	23082.0	1.43	1.0
Omega[2,2]	1.0		8.24e-14	1.0	1.0	1.0			
Omega[2,3]	0.0278	0.00138	0.0865	-0.148	0.0278	0.191	3899.0	0.242	1.0
Omega[2,4]	0.0125	0.00133	0.0726	-0.138	0.0125	0.151	2966.0	0.184	1.0
Omega[2,5]	-0.0275	0.00145	0.0726	-0.177	-0.0265	0.108	2524.0	0.156	1.0
Omega[2,6]	-0.0878	0.0015	0.0844	-0.262	-0.0876	0.0712	3156.0	0.196	1.0
Omega[3,1]	0.0763	0.00155	0.0908	-0.115	0.0778	0.242	3446.0	0.214	1.0
Omega[3,2]	0.0278	0.00138	0.0865	-0.148	0.0278	0.191	3899.0	0.242	1.0
Omega[3,3]	1.0		8.24e-14	1.0	1.0	1.0			
Omega[3,4]	-0.266	0.0026	0.0876	-0.434	-0.27	-0.0915	1136.0	0.0704	1.01
Omega[3,5]	0.139	0.00315	0.0934	-0.0671	0.143	0.305	878.0	0.0544	1.0
Omega[3,6]	-0.365	0.00259	0.0931	-0.548	-0.367	-0.185	1291.0	0.08	1.0
Omega[4,1]	-0.026	0.00134	0.0727	-0.176	-0.0259	0.111	2958.0	0.183	1.0
Omega[4,2]	0.0125	0.00133	0.0726	-0.138	0.0125	0.151	2966.0	0.184	1.0
Omega[4,3]	-0.266	0.0026	0.0876	-0.434	-0.27	-0.0915	1136.0	0.0704	1.01
Omega[4,4]	1.0		8.24e-14	1.0	1.0	1.0			
Omega[4,5]	-0.149	0.00159	0.0773	-0.305	-0.15	-0.00155	2353.0	0.146	1.0
Omega[4,6]	0.0914	0.0021	0.0986	-0.117	0.0925	0.275	2202.0	0.136	1.0
Omega[5,1]	0.0899	0.0014	0.072	-0.0592	0.0897	0.225	2647.0	0.164	1.0
Omega[5,2]	-0.0275	0.00145	0.0726	-0.177	-0.0265	0.108	2524.0	0.156	1.0
Omega[5,3]	0.139	0.00315	0.0934	-0.0671	0.143	0.305	878.0	0.0544	1.0
Omega[5,4]	-0.149	0.00159	0.0773	-0.305	-0.15	-0.00155	2353.0	0.146	1.0
Omega[5,5]	1.0		8.24e-14	1.0	1.0	1.0			
Omega[5,6]	0.28	0.00221	0.0981	0.0684	0.284	0.453	1965.0	0.122	1.0
Omega[6,1]	0.159	0.00191	0.0895	-0.0315	0.16	0.322	2188.0	0.136	1.0
Omega[6,2]	-0.0878	0.0015	0.0844	-0.262	-0.0876	0.0712	3156.0	0.196	1.0
Omega[6,3]	-0.365	0.00259	0.0931	-0.548	-0.367	-0.185	1291.0	0.08	1.0
Omega[6,4]	0.0914	0.0021	0.0986	-0.117	0.0925	0.275	2202.0	0.136	1.0
Omega[6,5]	0.28	0.00221	0.0981	0.0684	0.284	0.453	1965.0	0.122	1.0
Omega[6,6]	1.0		8.24e-14	1.0	1.0	1.0			
