	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_pr[7,43]	-0.557	0.00578	0.702	-2.23	-0.474	0.561	14768.0	0.063	1.0
theta_pr[7,44]	-0.0957	0.00428	0.467	-1.16	-0.0756	0.721	11927.0	0.0509	1.0
theta_pr[7,45]	-0.526	0.00586	0.742	-2.26	-0.457	0.708	16020.0	0.0684	1.0
theta_pr[7,46]	0.348	0.00789	0.9	-1.82	0.496	1.7	12998.0	0.0555	1.0
theta_pr[7,47]	1.67	0.00958	0.687	-0.53	1.77	2.62	5142.0	0.0219	1.0
theta_pr[7,48]	-0.295	0.00628	0.773	-2.12	-0.207	0.967	15136.0	0.0646	1.0
theta_pr[7,49]	-0.156	0.00732	0.672	-1.88	-0.0385	0.828	8433.0	0.036	1.0
theta_pr[7,50]	0.252	0.00444	0.433	-0.693	0.264	1.04	9513.0	0.0406	1.0
theta_pr[7,51]	1.01	0.00973	0.825	-1.3	1.18	2.15	7180.0	0.0306	1.0
theta_pr[7,52]	-0.488	0.0062	0.796	-2.26	-0.441	0.899	16488.0	0.0704	1.0
theta_pr[7,53]	-0.19	0.00654	0.778	-2.02	-0.0912	1.05	14179.0	0.0605	1.0
theta_pr[7,54]	-0.534	0.00577	0.724	-2.21	-0.464	0.655	15779.0	0.0673	1.0
theta_pr[7,55]	0.0304	0.0053	0.527	-1.29	0.0836	0.87	9890.0	0.0422	1.0
theta_pr[7,56]	0.232	0.00596	0.545	-1.21	0.291	1.08	8349.0	0.0356	1.0
theta_pr[7,57]	-0.677	0.00575	0.735	-2.35	-0.625	0.571	16339.0	0.0697	1.0
theta_pr[7,58]	0.949	0.00509	0.517	-0.273	0.991	1.81	10307.0	0.044	1.0
theta_pr[7,59]	0.605	0.00793	0.792	-1.5	0.754	1.74	9986.0	0.0426	1.0
theta_pr[7,60]	-0.76	0.0052	0.707	-2.38	-0.709	0.458	18499.0	0.0789	1.0
theta_pr[7,61]	0.803	0.00936	0.817	-1.43	0.972	1.93	7617.0	0.0325	1.0
theta_pr[7,62]	-0.15	0.00612	0.658	-1.78	-0.0751	0.9	11553.0	0.0493	1.0
theta_pr[7,63]	1.03	0.00705	0.601	-0.623	1.11	1.94	7269.0	0.031	1.0
theta_pr[7,64]	1.92	0.0123	0.857	-0.773	2.1	3.01	4831.0	0.0206	1.0
theta_pr[7,65]	-0.073	0.00619	0.59	-1.61	-0.00138	0.851	9095.0	0.0388	1.0
theta_pr[7,66]	1.11	0.00974	0.766	-1.15	1.28	2.08	6188.0	0.0264	1.0
theta_pr[7,67]	-0.944	0.00506	0.656	-2.46	-0.886	0.163	16813.0	0.0718	1.0
theta_pr[7,68]	2.12	0.00582	0.475	1.13	2.13	2.96	6650.0	0.0284	1.0
theta_pr[7,69]	-0.955	0.00521	0.695	-2.52	-0.905	0.232	17782.0	0.0759	1.0
theta_pr[7,70]	-0.982	0.00568	0.684	-2.53	-0.946	0.224	14478.0	0.0618	1.0
theta_pr[7,71]	1.17	0.0079	0.683	-0.894	1.27	2.13	7472.0	0.0319	1.0
theta_pr[7,72]	0.992	0.00908	0.821	-1.25	1.13	2.19	8175.0	0.0349	1.0
theta_pr[7,73]	0.253	0.00732	0.788	-1.71	0.383	1.43	11597.0	0.0495	1.0
theta_pr[7,74]	1.79	0.00853	0.6	0.0815	1.85	2.69	4941.0	0.0211	1.0
theta_pr[7,75]	-0.648	0.00548	0.746	-2.33	-0.601	0.63	18538.0	0.0791	1.0
theta_pr[7,76]	-0.628	0.00549	0.744	-2.29	-0.577	0.623	18347.0	0.0783	1.0
theta_pr[7,77]	0.266	0.00427	0.45	-0.705	0.282	1.08	11085.0	0.0473	1.0
theta_pr[7,78]	-1.15	0.00516	0.636	-2.59	-1.1	-0.065	15201.0	0.0649	1.0
theta_pr[7,79]	-0.864	0.00526	0.686	-2.42	-0.815	0.319	17005.0	0.0726	1.0
theta_pr[7,80]	-0.777	0.00524	0.708	-2.37	-0.724	0.418	18241.0	0.0778	1.0
theta_pr[7,81]	0.619	0.00718	0.748	-1.34	0.736	1.74	10863.0	0.0464	1.0
theta_pr[7,82]	-0.119	0.00458	0.472	-1.18	-0.0959	0.712	10624.0	0.0453	1.0
theta_pr[7,83]	1.28	0.00564	0.518	0.0391	1.31	2.14	8442.0	0.036	1.0
theta_pr[7,84]	-0.672	0.00596	0.723	-2.32	-0.604	0.534	14679.0	0.0626	1.0
theta_pr[7,85]	-0.419	0.0061	0.745	-2.13	-0.35	0.815	14931.0	0.0637	1.0
theta_pr[7,86]	-0.555	0.00569	0.776	-2.29	-0.511	0.833	18600.0	0.0794	1.0
theta_pr[7,87]	0.133	0.00771	0.894	-1.91	0.239	1.52	13458.0	0.0574	1.0
theta_pr[7,88]	-0.171	0.00363	0.403	-1.05	-0.154	0.549	12322.0	0.0526	1.0
theta_pr[7,89]	1.19	0.00848	0.704	-0.963	1.32	2.14	6899.0	0.0294	1.0
theta_pr[7,90]	1.13	0.00934	0.853	-1.27	1.31	2.29	8333.0	0.0356	1.0
theta_pr[7,91]	0.215	0.00622	0.594	-1.41	0.302	1.12	9118.0	0.0389	1.0
theta_pr[7,92]	1.44	0.00859	0.72	-0.804	1.57	2.41	7027.0	0.03	1.0
theta_pr[7,93]	0.0351	0.00484	0.478	-1.04	0.0582	0.867	9743.0	0.0416	1.0
theta_pr[7,94]	-0.375	0.00603	0.809	-2.19	-0.317	0.982	17992.0	0.0768	1.0
theta_pr[7,95]	-0.917	0.00544	0.704	-2.48	-0.881	0.316	16763.0	0.0715	1.0
theta_pr[7,96]	0.903	0.00371	0.374	0.123	0.91	1.59	10179.0	0.0434	1.0
theta_pr[7,97]	0.375	0.00445	0.47	-0.69	0.401	1.18	11161.0	0.0476	1.0
theta_pr[7,98]	-0.831	0.00527	0.677	-2.39	-0.775	0.317	16469.0	0.0703	1.0
theta_pr[7,99]	-0.671	0.00592	0.719	-2.32	-0.619	0.554	14773.0	0.063	1.0
theta_pr[7,100]	-0.209	0.0065	0.776	-2.08	-0.124	1.03	14271.0	0.0609	1.0
theta_pr[7,101]	-0.3	0.00746	0.866	-2.21	-0.263	1.21	13473.0	0.0575	1.0
theta_pr[7,102]	0.615	0.00863	0.869	-1.59	0.807	1.83	10135.0	0.0433	1.0
theta_pr[7,103]	-0.321	0.00611	0.791	-2.13	-0.251	0.981	16776.0	0.0716	1.0
theta_pr[7,104]	-0.121	0.00428	0.458	-1.16	-0.0972	0.68	11464.0	0.0489	1.0
theta_pr[7,105]	0.809	0.013	1.11	-1.8	1.03	2.4	7311.0	0.0312	1.0
theta_pr[7,106]	-0.717	0.00562	0.639	-2.22	-0.651	0.33	12901.0	0.0551	1.0
theta_pr[7,107]	-0.439	0.00569	0.785	-2.17	-0.379	0.883	19035.0	0.0812	1.0
theta_pr[7,108]	-0.876	0.00521	0.669	-2.4	-0.824	0.251	16514.0	0.0705	1.0
theta_pr[7,109]	0.213	0.0107	0.962	-1.97	0.319	1.69	8029.0	0.0343	1.0
theta_pr[7,110]	-0.204	0.00659	0.777	-2.03	-0.116	1.03	13880.0	0.0592	1.0
theta_pr[7,111]	-1.05	0.00578	0.696	-2.57	-1.02	0.178	14516.0	0.0619	1.0
theta_pr[7,112]	-0.703	0.00563	0.661	-2.28	-0.635	0.371	13773.0	0.0588	1.0
theta_pr[7,113]	0.602	0.00629	0.664	-1.13	0.683	1.63	11132.0	0.0475	1.0
theta_pr[7,114]	-0.898	0.00512	0.679	-2.44	-0.854	0.254	17565.0	0.075	1.0
theta_pr[7,115]	-0.19	0.00635	0.746	-1.96	-0.0882	0.974	13800.0	0.0589	1.0
theta_pr[7,116]	-0.607	0.00577	0.708	-2.24	-0.541	0.55	15089.0	0.0644	1.0
theta_pr[7,117]	-0.0165	0.00673	0.577	-1.36	0.0204	0.97	7350.0	0.0314	1.0
theta_pr[7,118]	0.706	0.0056	0.47	-0.457	0.747	1.47	7036.0	0.03	1.0
theta_pr[7,119]	-0.32	0.00724	0.775	-2.09	-0.243	0.931	11467.0	0.0489	1.0
theta_pr[7,120]	-0.904	0.00528	0.683	-2.51	-0.847	0.249	16719.0	0.0713	1.0
theta_pr[7,121]	0.597	0.00618	0.639	-1.1	0.675	1.59	10700.0	0.0457	1.0
theta_pr[7,122]	1.17	0.0144	1.1	-1.52	1.43	2.68	5797.0	0.0247	1.0
theta_pr[7,123]	0.775	0.0101	0.977	-1.64	0.992	2.14	9363.0	0.04	1.0
theta_pr[7,124]	0.276	0.00619	0.602	-1.36	0.353	1.2	9471.0	0.0404	1.0
theta_pr[7,125]	0.489	0.00972	1.05	-1.83	0.587	2.2	11783.0	0.0503	1.0
theta_pr[7,126]	-0.16	0.00658	0.729	-1.96	-0.0489	0.953	12285.0	0.0524	1.0
theta_pr[7,127]	-0.331	0.00581	0.74	-2.12	-0.238	0.833	16188.0	0.0691	1.0
theta_pr[7,128]	-0.744	0.00522	0.704	-2.34	-0.687	0.435	18203.0	0.0777	1.0
theta_pr[7,129]	0.904	0.00483	0.44	-0.163	0.94	1.62	8276.0	0.0353	1.0
theta_pr[7,130]	1.25	0.00793	0.695	-0.828	1.37	2.22	7680.0	0.0328	1.0
theta_pr[7,131]	-0.152	0.00546	0.544	-1.54	-0.089	0.707	9933.0	0.0424	1.0
theta_pr[7,132]	-0.352	0.00633	0.817	-2.2	-0.293	1.0	16613.0	0.0709	1.0
theta_pr[7,133]	1.15	0.00681	0.517	-0.263	1.2	1.94	5759.0	0.0246	1.0
theta_pr[7,134]	0.59	0.00391	0.404	-0.3	0.606	1.31	10652.0	0.0455	1.0
theta_pr[7,135]	-0.69	0.00551	0.732	-2.34	-0.635	0.573	17676.0	0.0754	1.0
theta_pr[7,136]	0.39	0.00584	0.519	-0.979	0.441	1.2	7896.0	0.0337	1.0
theta_pr[7,137]	0.387	0.00958	0.89	-1.76	0.564	1.69	8629.0	0.0368	1.0
theta_pr[7,138]	-0.561	0.00578	0.729	-2.28	-0.501	0.667	15896.0	0.0678	1.0
theta_pr[7,139]	-0.609	0.00544	0.744	-2.28	-0.565	0.648	18656.0	0.0796	1.0
theta_pr[7,140]	0.225	0.00493	0.51	-1.05	0.28	1.03	10673.0	0.0455	1.0
theta_pr[7,141]	0.316	0.0128	0.951	-1.86	0.458	1.81	5486.0	0.0234	1.0
theta_pr[7,142]	0.428	0.00489	0.493	-0.708	0.454	1.3	10155.0	0.0433	1.0
theta_pr[7,143]	-0.312	0.00645	0.758	-2.07	-0.224	0.895	13808.0	0.0589	1.0
theta_pr[7,144]	0.796	0.0103	0.904	-1.57	0.984	2.08	7748.0	0.0331	1.0
theta_pr[7,145]	-0.148	0.00659	0.751	-1.97	-0.0415	1.03	12984.0	0.0554	1.0
sigma[1]	0.857	0.00165	0.108	0.667	0.848	1.08	4265.0	0.0182	1.0
sigma[2]	0.891	0.00133	0.111	0.689	0.884	1.12	7005.0	0.0299	1.0
sigma[3]	0.276	0.000282	0.0229	0.233	0.274	0.323	6612.0	0.0282	1.0
sigma[4]	0.249	0.000244	0.0184	0.214	0.248	0.286	5692.0	0.0243	1.0
sigma[5]	0.384	0.00299	0.087	0.212	0.382	0.55	847.0	0.00362	1.0
sigma[6]	0.652	0.00151	0.0718	0.507	0.65	0.792	2265.0	0.00967	1.0
sigma[7]	2.01	0.00289	0.232	1.58	2.0	2.49	6476.0	0.0276	1.0
L[1,1]	1.0		8.24e-14	1.0	1.0	1.0			
L[1,2]	0.0		0.0	0.0	0.0	0.0			
L[1,3]	0.0		0.0	0.0	0.0	0.0			
L[1,4]	0.0		0.0	0.0	0.0	0.0			
L[1,5]	0.0		0.0	0.0	0.0	0.0			
L[1,6]	0.0		0.0	0.0	0.0	0.0			
L[1,7]	0.0		0.0	0.0	0.0	0.0			
L[1,8]	0.0		0.0	0.0	0.0	0.0			
L[1,9]	0.0		0.0	0.0	0.0	0.0			
L[2,1]	0.00152	0.000788	0.137	-0.276	0.000332	0.259	30002.0	0.128	1.0
L[2,2]	0.991	0.000178	0.0131	0.948	0.996	1.0	5400.0	0.023	1.0
L[2,3]	0.0		0.0	0.0	0.0	0.0			
L[2,4]	0.0		0.0	0.0	0.0	0.0			
L[2,5]	0.0		0.0	0.0	0.0	0.0			
L[2,6]	0.0		0.0	0.0	0.0	0.0			
L[2,7]	0.0		0.0	0.0	0.0	0.0			
L[2,8]	0.0		0.0	0.0	0.0	0.0			
L[2,9]	0.0		0.0	0.0	0.0	0.0			
L[3,1]	0.0946	0.001	0.0865	-0.0862	0.0949	0.254	7471.0	0.0319	1.0
L[3,2]	-0.0406	0.000888	0.0862	-0.214	-0.0408	0.123	9426.0	0.0402	1.0
L[3,3]	0.987	0.000118	0.0116	0.955	0.99	1.0	9641.0	0.0411	1.0
L[3,4]	0.0		0.0	0.0	0.0	0.0			
L[3,5]	0.0		0.0	0.0	0.0	0.0			
L[3,6]	0.0		0.0	0.0	0.0	0.0			
L[3,7]	0.0		0.0	0.0	0.0	0.0			
L[3,8]	0.0		0.0	0.0	0.0	0.0			
L[3,9]	0.0		0.0	0.0	0.0	0.0			
L[4,1]	0.0756	0.00106	0.0953	-0.122	0.0773	0.252	8129.0	0.0347	1.0
L[4,2]	0.0223	0.000903	0.0932	-0.166	0.0221	0.201	10654.0	0.0455	1.0
L[4,3]	0.461	0.00179	0.108	0.225	0.466	0.648	3664.0	0.0156	1.0
L[4,4]	0.865	0.000925	0.0578	0.731	0.87	0.959	3909.0	0.0167	1.0
L[4,5]	0.0		0.0	0.0	0.0	0.0			
L[4,6]	0.0		0.0	0.0	0.0	0.0			
L[4,7]	0.0		0.0	0.0	0.0	0.0			
L[4,8]	0.0		0.0	0.0	0.0	0.0			
L[4,9]	0.0		0.0	0.0	0.0	0.0			
L[5,1]	-0.0527	0.000844	0.0773	-0.212	-0.0525	0.093	8372.0	0.0357	1.0
L[5,2]	0.0203	0.000811	0.0762	-0.137	0.02	0.163	8830.0	0.0377	1.0
L[5,3]	-0.289	0.00178	0.0928	-0.481	-0.29	-0.114	2720.0	0.0116	1.0
L[5,4]	-0.181	0.00241	0.113	-0.409	-0.182	0.034	2215.0	0.00945	1.0
L[5,5]	0.92	0.000616	0.0343	0.836	0.924	0.973	3096.0	0.0132	1.0
L[5,6]	0.0		0.0	0.0	0.0	0.0			
L[5,7]	0.0		0.0	0.0	0.0	0.0			
L[5,8]	0.0		0.0	0.0	0.0	0.0			
L[5,9]	0.0		0.0	0.0	0.0	0.0			
L[6,1]	0.096	0.000997	0.0721	-0.054	0.0967	0.229	5227.0	0.0223	1.0
L[6,2]	-0.0393	0.000964	0.0721	-0.187	-0.0386	0.0958	5591.0	0.0239	1.0
L[6,3]	0.118	0.00237	0.0932	-0.0885	0.122	0.282	1549.0	0.00661	1.0
L[6,4]	0.105	0.00326	0.115	-0.138	0.108	0.315	1252.0	0.00534	1.01
L[6,5]	-0.0186	0.00194	0.0914	-0.207	-0.0173	0.153	2230.0	0.00952	1.0
L[6,6]	0.961	0.000396	0.0204	0.91	0.964	0.99	2661.0	0.0114	1.0
L[6,7]	0.0		0.0	0.0	0.0	0.0			
L[6,8]	0.0		0.0	0.0	0.0	0.0			
L[6,9]	0.0		0.0	0.0	0.0	0.0			
L[7,1]	0.0917	0.00106	0.103	-0.124	0.0927	0.281	9472.0	0.0404	1.0
L[7,2]	-0.0266	0.000872	0.0997	-0.229	-0.0273	0.162	13063.0	0.0557	1.0
L[7,3]	-0.128	0.0019	0.117	-0.36	-0.13	0.0992	3807.0	0.0162	1.0
L[7,4]	0.0986	0.00261	0.133	-0.179	0.101	0.346	2611.0	0.0111	1.0
L[7,5]	0.098	0.00155	0.121	-0.155	0.0997	0.324	6070.0	0.0259	1.0
L[7,6]	0.21	0.0016	0.117	-0.047	0.216	0.417	5373.0	0.0229	1.0
L[7,7]	0.91	0.000731	0.0427	0.806	0.915	0.976	3410.0	0.0146	1.0
L[7,8]	0.0		0.0	0.0	0.0	0.0			
L[7,9]	0.0		0.0	0.0	0.0	0.0			
L[8,1]	0.0995	0.00124	0.0887	-0.084	0.101	0.266	5104.0	0.0218	1.0
L[8,2]	-0.117	0.00114	0.0859	-0.293	-0.117	0.0473	5669.0	0.0242	1.0
L[8,3]	0.168	0.00256	0.115	-0.0789	0.171	0.373	1999.0	0.00853	1.0
L[8,4]	-0.333	0.00232	0.104	-0.53	-0.338	-0.124	2031.0	0.00867	1.0
L[8,5]	-0.0617	0.0014	0.0963	-0.253	-0.0628	0.123	4750.0	0.0203	1.0
L[8,6]	0.247	0.00121	0.0906	0.053	0.25	0.411	5627.0	0.024	1.0
L[8,7]	0.281	0.00415	0.138	-0.00296	0.285	0.53	1106.0	0.00472	1.0
L[8,8]	0.784	0.0014	0.0641	0.644	0.787	0.895	2083.0	0.00889	1.0
L[8,9]	0.0		0.0	0.0	0.0	0.0			
L[9,1]	-0.125	0.000935	0.087	-0.3	-0.127	0.0398	8659.0	0.037	1.0
L[9,2]	0.0206	0.000885	0.0863	-0.161	0.0223	0.179	9516.0	0.0406	1.0
L[9,3]	0.0282	0.00157	0.104	-0.185	0.028	0.224	4391.0	0.0187	1.0
L[9,4]	-0.0575	0.0019	0.117	-0.297	-0.0582	0.164	3801.0	0.0162	1.0
L[9,5]	-0.0762	0.00158	0.109	-0.296	-0.0772	0.133	4762.0	0.0203	1.0
L[9,6]	0.0785	0.00121	0.094	-0.118	0.0795	0.254	6066.0	0.0259	1.0
L[9,7]	0.0741	0.00201	0.121	-0.176	0.0753	0.298	3622.0	0.0155	1.0
L[9,8]	-0.0395	0.00171	0.114	-0.273	-0.0389	0.175	4422.0	0.0189	1.0
L[9,9]	0.934	0.000402	0.0307	0.857	0.938	0.979	5860.0	0.025	1.0
b1[1]	14.7	0.0534	5.27	7.39	13.6	27.1	9719.0	0.0415	1.0
b1[2]	7.64	0.0307	2.71	4.06	7.05	14.0	7825.0	0.0334	1.0
b1[3]	19.0	0.0564	5.66	9.45	18.4	31.0	10073.0	0.043	1.0
b1[4]	3.13	0.0603	4.59	-4.31	2.5	13.9	5789.0	0.0247	1.0
b1[5]	26.0	0.0719	6.46	14.5	25.5	39.5	8067.0	0.0344	1.0
b1[6]	21.9	0.0587	6.57	10.2	21.3	35.3	12550.0	0.0536	1.0
b1[7]	26.4	0.0534	6.19	15.3	25.9	39.1	13471.0	0.0575	1.0
b1[8]	19.0	0.0682	6.05	9.23	18.3	32.0	7861.0	0.0335	1.0
b1[9]	9.47	0.0815	5.3	3.61	7.75	22.6	4232.0	0.0181	1.0
b1[10]	19.8	0.0451	4.99	11.3	19.3	30.3	12258.0	0.0523	1.0
b1[11]	21.0	0.0847	6.78	9.93	20.1	35.5	6404.0	0.0273	1.0
b1[12]	9.27	0.0899	5.17	2.74	7.96	22.0	3310.0	0.0141	1.0
b1[13]	4.8	0.071	5.04	-3.71	4.12	16.5	5036.0	0.0215	1.0
b1[14]	26.2	0.0615	6.26	14.7	25.8	39.2	10366.0	0.0442	1.0
b1[15]	12.6	0.0664	5.81	3.52	11.8	25.2	7672.0	0.0327	1.0
b1[16]	26.2	0.053	5.98	15.8	25.6	38.9	12761.0	0.0545	1.0
b1[17]	14.1	0.0994	6.67	4.35	13.0	28.9	4512.0	0.0193	1.0
b1[18]	11.3	0.0968	5.73	3.88	9.98	24.8	3504.0	0.015	1.0
b1[19]	20.5	0.0568	5.52	11.3	19.8	32.6	9444.0	0.0403	1.0
b1[20]	16.9	0.06	6.03	8.02	15.9	30.6	10077.0	0.043	1.0
b1[21]	-2.27	0.0351	3.03	-7.79	-2.49	4.35	7479.0	0.0319	1.0
b1[22]	15.4	0.0359	3.91	9.0	14.8	24.0	11853.0	0.0506	1.0
b1[23]	16.9	0.0561	5.67	8.59	15.9	29.8	10194.0	0.0435	1.0
b1[24]	25.8	0.0646	6.53	14.0	25.3	39.3	10240.0	0.0437	1.0
b1[25]	19.0	0.0715	6.02	9.32	18.1	32.2	7094.0	0.0303	1.0
b1[26]	19.6	0.0751	6.36	9.46	18.7	33.3	7165.0	0.0306	1.0
b1[27]	17.3	0.0671	6.01	5.59	17.0	29.3	8043.0	0.0343	1.0
b1[28]	9.18	0.0953	6.19	2.1	7.38	24.5	4221.0	0.018	1.0
b1[29]	22.2	0.0529	5.4	13.1	21.7	33.7	10405.0	0.0444	1.0
b1[30]	5.41	0.0621	4.51	-1.01	4.41	16.5	5273.0	0.0225	1.0
b1[31]	2.91	0.0731	4.89	-4.59	2.0	15.0	4473.0	0.0191	1.0
b1[32]	4.89	0.0754	5.46	-5.13	4.32	16.7	5243.0	0.0224	1.0
b1[33]	10.9	0.0535	4.41	5.05	9.89	21.3	6799.0	0.029	1.0
b1[34]	22.4	0.0529	6.26	11.3	22.1	35.2	14011.0	0.0598	1.0
b1[35]	10.9	0.138	7.04	2.57	8.89	27.6	2609.0	0.0111	1.0
b1[36]	26.9	0.0477	6.13	16.0	26.3	39.7	16464.0	0.0703	1.0
b1[37]	25.9	0.0517	5.87	15.3	25.3	38.1	12889.0	0.055	1.0
b1[38]	3.0	0.085	5.47	-6.07	2.15	15.8	4131.0	0.0176	1.0
b1[39]	1.69	0.0369	3.26	-4.11	1.41	8.32	7776.0	0.0332	1.0
b1[40]	7.88	0.0437	3.26	3.64	7.2	15.8	5578.0	0.0238	1.0
b1[41]	13.9	0.0596	5.46	6.3	12.7	26.7	8404.0	0.0359	1.0
b1[42]	2.67	0.0828	5.03	-4.71	1.61	14.9	3696.0	0.0158	1.0
b1[43]	17.5	0.067	5.84	8.55	16.6	30.6	7593.0	0.0324	1.0
b1[44]	16.7	0.0502	5.2	8.41	16.0	28.3	10723.0	0.0458	1.0
b1[45]	12.5	0.0412	4.17	6.55	11.7	22.3	10221.0	0.0436	1.0
b1[46]	4.79	0.0597	3.66	0.821	3.8	14.1	3753.0	0.016	1.0
b1[47]	9.87	0.0749	5.89	1.73	8.6	23.7	6190.0	0.0264	1.0
b1[48]	5.15	0.0502	3.67	0.251	4.41	14.4	5331.0	0.0228	1.0
b1[49]	20.5	0.0621	5.82	10.4	20.0	32.5	8787.0	0.0375	1.0
b1[50]	22.5	0.0641	6.94	10.2	22.1	36.3	11729.0	0.0501	1.0
b1[51]	8.06	0.082	4.73	2.04	6.94	19.5	3325.0	0.0142	1.0
b1[52]	4.9	0.26	9.04	-4.08	0.964	28.9	1207.0	0.00515	1.0
b1[53]	10.8	0.0733	5.03	4.37	9.48	22.8	4703.0	0.0201	1.0
b1[54]	12.2	0.0727	5.5	4.79	11.0	25.1	5736.0	0.0245	1.0
b1[55]	16.3	0.0493	5.37	7.92	15.6	27.9	11852.0	0.0506	1.0
b1[56]	16.7	0.0763	7.01	6.21	15.7	32.1	8430.0	0.036	1.0
b1[57]	22.0	0.0543	6.0	11.9	21.4	34.9	12231.0	0.0522	1.0
b1[58]	20.1	0.0556	5.81	10.3	19.4	32.6	10891.0	0.0465	1.0
b1[59]	12.4	0.0679	5.36	4.67	11.5	24.6	6248.0	0.0267	1.0
b1[60]	7.88	0.0988	5.09	1.8	6.45	20.5	2657.0	0.0113	1.0
b1[61]	5.48	0.082	4.96	-0.31	4.1	18.3	3656.0	0.0156	1.0
b1[62]	15.2	0.043	4.63	7.77	14.5	25.4	11588.0	0.0495	1.0
b1[63]	11.9	0.0656	6.07	2.81	11.1	24.8	8574.0	0.0366	1.0
b1[64]	8.56	0.112	8.02	-1.72	6.54	26.6	5159.0	0.022	1.0
b1[65]	21.1	0.0607	6.17	10.3	20.5	34.2	10346.0	0.0442	1.0
b1[66]	16.6	0.0791	6.65	5.65	15.8	30.6	7066.0	0.0302	1.0
b1[67]	19.8	0.0543	5.64	10.8	19.0	32.2	10793.0	0.0461	1.0
b1[68]	15.5	0.0826	7.3	1.66	15.1	30.5	7824.0	0.0334	1.0
b1[69]	8.68	0.0319	3.02	4.7	8.08	15.8	8997.0	0.0384	1.0
b1[70]	6.65	0.0929	6.11	-3.95	5.94	20.0	4316.0	0.0184	1.0
b1[71]	7.42	0.0766	5.35	-0.864	6.59	19.5	4880.0	0.0208	1.0
b1[72]	8.19	0.0669	4.94	1.78	7.1	20.2	5465.0	0.0233	1.0
b1[73]	3.87	0.0765	4.48	-1.99	2.79	15.2	3434.0	0.0147	1.0
b1[74]	15.1	0.0954	7.57	2.19	14.6	30.6	6305.0	0.0269	1.0
b1[75]	17.5	0.0868	6.14	7.91	16.6	31.0	4996.0	0.0213	1.0
b1[76]	15.1	0.0686	5.25	7.35	14.2	27.2	5840.0	0.0249	1.0
b1[77]	21.9	0.0583	5.4	12.5	21.4	33.2	8580.0	0.0366	1.0
b1[78]	24.9	0.0524	5.39	15.3	24.5	36.0	10580.0	0.0452	1.0
b1[79]	28.4	0.0743	6.83	16.2	27.8	42.5	8447.0	0.036	1.0
b1[80]	17.2	0.106	6.8	6.68	16.2	31.9	4139.0	0.0177	1.0
b1[81]	7.18	0.072	4.54	1.7	6.08	18.4	3977.0	0.017	1.0
b1[82]	28.0	0.067	6.65	16.2	27.5	41.6	9840.0	0.042	1.0
b1[83]	16.1	0.0707	6.38	6.01	15.3	30.1	8158.0	0.0348	1.0
b1[84]	14.5	0.0373	3.77	8.8	13.8	23.2	10213.0	0.0436	1.0
b1[85]	7.58	0.116	5.35	1.35	6.01	20.8	2120.0	0.00905	1.0
b1[86]	15.0	0.062	4.91	7.75	14.2	26.2	6274.0	0.0268	1.0
b1[87]	6.88	0.0748	4.67	1.92	5.48	19.4	3896.0	0.0166	1.0
b1[88]	26.4	0.0551	6.0	15.7	25.9	38.9	11846.0	0.0506	1.0
b1[89]	10.8	0.0788	5.69	3.48	9.41	24.6	5207.0	0.0222	1.0
b1[90]	6.57	0.0909	5.02	0.619	5.27	19.2	3045.0	0.013	1.0
b1[91]	18.5	0.0463	5.23	9.84	17.8	29.7	12740.0	0.0544	1.0
b1[92]	11.3	0.0945	6.38	2.21	10.2	25.9	4557.0	0.0194	1.0
b1[93]	27.5	0.0786	6.54	15.8	27.0	41.1	6905.0	0.0295	1.0
b1[94]	8.17	0.0684	4.67	1.48	7.26	19.5	4660.0	0.0199	1.0
b1[95]	2.84	0.1	6.35	-8.39	2.13	16.8	4038.0	0.0172	1.0
b1[96]	19.8	0.071	6.58	8.73	19.0	33.6	8582.0	0.0366	1.0
b1[97]	19.2	0.0733	5.87	9.42	18.5	31.9	6423.0	0.0274	1.0
b1[98]	18.1	0.0547	5.25	9.55	17.4	29.4	9190.0	0.0392	1.0
b1[99]	1.78	0.0545	4.27	-4.91	1.12	11.5	6129.0	0.0262	1.0
b1[100]	3.41	0.0914	5.21	-4.6	2.39	15.9	3249.0	0.0139	1.0
b1[101]	16.0	0.129	7.21	5.47	14.8	31.9	3118.0	0.0133	1.0
b1[102]	13.1	0.098	6.28	4.27	11.9	27.4	4109.0	0.0175	1.0
b1[103]	5.75	0.0839	4.93	-1.62	4.77	17.6	3447.0	0.0147	1.0
b1[104]	25.0	0.0523	6.1	14.4	24.4	38.0	13578.0	0.0579	1.0
b1[105]	9.5	0.123	6.78	1.71	7.53	25.7	3018.0	0.0129	1.0
b1[106]	26.4	0.0821	7.03	14.0	25.9	41.0	7337.0	0.0313	1.0
b1[107]	13.6	0.112	6.88	4.38	12.1	29.4	3744.0	0.016	1.0
b1[108]	19.5	0.0474	4.93	11.4	18.9	30.3	10818.0	0.0462	1.0
b1[109]	13.2	0.12	6.88	3.95	11.7	29.1	3272.0	0.014	1.0
b1[110]	13.2	0.0813	5.75	5.47	12.0	26.6	5010.0	0.0214	1.0
b1[111]	2.04	0.0534	4.25	-5.24	1.65	11.1	6320.0	0.027	1.0
b1[112]	24.4	0.0601	5.81	14.2	23.8	36.5	9346.0	0.0399	1.0
