	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_pr2[4,144]	0.635	0.00567	0.739	-0.766	0.599	2.11	17010.0	1.48	1.0
theta_pr2[4,145]	0.288	0.00722	0.763	-1.03	0.202	1.87	11151.0	0.97	1.0
theta_pr2[5,1]	0.654	0.00406	0.44	-0.217	0.642	1.52	11747.0	1.02	1.0
theta_pr2[5,2]	-0.319	0.00357	0.333	-0.994	-0.325	0.322	8720.0	0.759	1.0
theta_pr2[5,3]	-0.488	0.00307	0.33	-1.13	-0.497	0.162	11570.0	1.01	1.0
theta_pr2[5,4]	1.67	0.00454	0.529	0.63	1.67	2.7	13569.0	1.18	1.0
theta_pr2[5,5]	0.919	0.00421	0.478	0.0032	0.903	1.85	12854.0	1.12	1.0
theta_pr2[5,6]	-1.41	0.00375	0.365	-2.16	-1.41	-0.72	9460.0	0.823	1.0
theta_pr2[5,7]	-0.332	0.00373	0.427	-1.2	-0.341	0.487	13082.0	1.14	1.0
theta_pr2[5,8]	-0.602	0.00369	0.361	-1.32	-0.607	0.0941	9574.0	0.833	1.0
theta_pr2[5,9]	-0.193	0.00404	0.396	-0.988	-0.2	0.562	9608.0	0.836	1.0
theta_pr2[5,10]	-0.0591	0.0036	0.396	-0.828	-0.0682	0.726	12120.0	1.05	1.0
theta_pr2[5,11]	-0.616	0.00383	0.378	-1.37	-0.624	0.124	9748.0	0.848	1.0
theta_pr2[5,12]	-0.00289	0.00387	0.397	-0.794	-0.0118	0.77	10523.0	0.915	1.0
theta_pr2[5,13]	1.73	0.0046	0.563	0.627	1.71	2.82	14959.0	1.3	1.0
theta_pr2[5,14]	-1.31	0.00389	0.407	-2.12	-1.32	-0.508	10951.0	0.953	1.0
theta_pr2[5,15]	-0.348	0.00422	0.398	-1.14	-0.353	0.419	8900.0	0.774	1.0
theta_pr2[5,16]	-0.509	0.00385	0.453	-1.41	-0.518	0.375	13847.0	1.2	1.0
theta_pr2[5,17]	-0.825	0.00385	0.392	-1.59	-0.837	-0.0539	10386.0	0.903	1.0
theta_pr2[5,18]	-0.61	0.00404	0.387	-1.36	-0.625	0.164	9189.0	0.799	1.0
theta_pr2[5,19]	0.604	0.00365	0.438	-0.257	0.588	1.46	14345.0	1.25	1.0
theta_pr2[5,20]	-0.585	0.00339	0.332	-1.27	-0.586	0.0547	9606.0	0.836	1.0
theta_pr2[5,21]	1.52	0.0051	0.542	0.494	1.5	2.6	11286.0	0.982	1.0
theta_pr2[5,22]	1.25	0.00409	0.53	0.227	1.23	2.29	16742.0	1.46	1.0
theta_pr2[5,23]	0.54	0.00397	0.457	-0.351	0.528	1.44	13227.0	1.15	1.0
theta_pr2[5,24]	-0.869	0.00391	0.411	-1.69	-0.878	-0.063	11095.0	0.965	1.0
theta_pr2[5,25]	0.223	0.00341	0.4	-0.568	0.213	1.0	13730.0	1.19	1.0
theta_pr2[5,26]	-0.703	0.00424	0.443	-1.59	-0.71	0.162	10936.0	0.951	1.0
theta_pr2[5,27]	0.113	0.0036	0.38	-0.636	0.104	0.843	11088.0	0.965	1.0
theta_pr2[5,28]	-0.221	0.00478	0.421	-1.05	-0.232	0.588	7756.0	0.675	1.0
theta_pr2[5,29]	0.774	0.00404	0.468	-0.127	0.754	1.7	13386.0	1.16	1.0
theta_pr2[5,30]	0.963	0.00442	0.453	0.0665	0.952	1.85	10498.0	0.913	1.0
theta_pr2[5,31]	1.25	0.00414	0.481	0.305	1.23	2.18	13474.0	1.17	1.0
theta_pr2[5,32]	1.91	0.00543	0.618	0.694	1.89	3.12	12958.0	1.13	1.0
theta_pr2[5,33]	-0.3	0.00329	0.334	-0.964	-0.308	0.351	10298.0	0.896	1.0
theta_pr2[5,34]	0.287	0.0031	0.416	-0.526	0.273	1.1	17933.0	1.56	1.0
theta_pr2[5,35]	-1.56	0.00427	0.417	-2.4	-1.58	-0.761	9535.0	0.829	1.0
theta_pr2[5,36]	0.605	0.0043	0.49	-0.353	0.587	1.57	12962.0	1.13	1.0
theta_pr2[5,37]	0.848	0.00452	0.475	-0.071	0.824	1.8	11042.0	0.961	1.0
theta_pr2[5,38]	2.01	0.00518	0.605	0.816	1.98	3.2	13652.0	1.19	1.0
theta_pr2[5,39]	2.21	0.00562	0.621	1.06	2.18	3.48	12221.0	1.06	1.0
theta_pr2[5,40]	0.828	0.00413	0.482	-0.101	0.81	1.79	13625.0	1.19	1.0
theta_pr2[5,41]	0.0682	0.00378	0.412	-0.755	0.0628	0.871	11895.0	1.03	1.0
theta_pr2[5,42]	1.23	0.00512	0.527	0.147	1.22	2.24	10601.0	0.922	1.0
theta_pr2[5,43]	-0.611	0.00358	0.386	-1.37	-0.619	0.146	11604.0	1.01	1.0
theta_pr2[5,44]	0.263	0.00341	0.387	-0.498	0.245	1.03	12843.0	1.12	1.0
theta_pr2[5,45]	0.623	0.00393	0.434	-0.233	0.615	1.47	12162.0	1.06	1.0
theta_pr2[5,46]	0.215	0.00574	0.464	-0.702	0.21	1.11	6533.0	0.568	1.0
theta_pr2[5,47]	-0.247	0.00384	0.401	-1.04	-0.257	0.532	10914.0	0.949	1.0
theta_pr2[5,48]	0.887	0.00575	0.482	-0.0437	0.872	1.84	7016.0	0.61	1.0
theta_pr2[5,49]	-0.66	0.00331	0.379	-1.4	-0.673	0.0966	13107.0	1.14	1.0
theta_pr2[5,50]	-0.434	0.00339	0.393	-1.22	-0.437	0.323	13432.0	1.17	1.0
theta_pr2[5,51]	-0.168	0.00393	0.401	-0.964	-0.178	0.604	10433.0	0.908	1.0
theta_pr2[5,52]	-2.4	0.00479	0.475	-3.37	-2.4	-1.49	9807.0	0.853	1.0
theta_pr2[5,53]	-0.351	0.00332	0.333	-1.02	-0.36	0.301	10060.0	0.875	1.0
theta_pr2[5,54]	0.513	0.00408	0.428	-0.344	0.505	1.34	10973.0	0.955	1.0
theta_pr2[5,55]	0.47	0.0032	0.417	-0.34	0.454	1.3	16926.0	1.47	1.0
theta_pr2[5,56]	-0.367	0.00418	0.361	-1.09	-0.377	0.324	7436.0	0.647	1.0
theta_pr2[5,57]	0.00474	0.00446	0.463	-0.941	-0.00476	0.904	10771.0	0.937	1.0
theta_pr2[5,58]	-0.744	0.00411	0.395	-1.55	-0.748	0.0127	9212.0	0.801	1.0
theta_pr2[5,59]	-0.501	0.00364	0.357	-1.21	-0.511	0.206	9599.0	0.835	1.0
theta_pr2[5,60]	0.462	0.00463	0.444	-0.458	0.46	1.31	9199.0	0.8	1.0
theta_pr2[5,61]	-0.119	0.00448	0.425	-0.967	-0.122	0.694	8976.0	0.781	1.0
theta_pr2[5,62]	-0.774	0.00336	0.357	-1.49	-0.782	-0.0834	11292.0	0.982	1.0
theta_pr2[5,63]	-0.301	0.00482	0.419	-1.11	-0.318	0.526	7579.0	0.659	1.0
theta_pr2[5,64]	-0.799	0.00477	0.429	-1.65	-0.808	0.034	8056.0	0.701	1.0
theta_pr2[5,65]	0.546	0.00433	0.424	-0.263	0.533	1.38	9582.0	0.833	1.0
theta_pr2[5,66]	-0.938	0.00348	0.378	-1.68	-0.951	-0.19	11853.0	1.03	1.0
theta_pr2[5,67]	0.293	0.00397	0.423	-0.523	0.274	1.13	11342.0	0.987	1.0
theta_pr2[5,68]	-0.831	0.00403	0.421	-1.68	-0.839	-0.0129	10898.0	0.948	1.0
theta_pr2[5,69]	1.04	0.00372	0.47	0.143	1.02	1.96	15914.0	1.38	1.0
theta_pr2[5,70]	1.98	0.00561	0.624	0.752	1.97	3.2	12391.0	1.08	1.0
theta_pr2[5,71]	0.0133	0.00401	0.418	-0.816	0.0063	0.824	10860.0	0.945	1.0
theta_pr2[5,72]	-0.652	0.00528	0.441	-1.5	-0.671	0.205	6981.0	0.607	1.0
theta_pr2[5,73]	0.421	0.00572	0.477	-0.512	0.411	1.34	6970.0	0.606	1.0
theta_pr2[5,74]	-0.793	0.00527	0.438	-1.67	-0.795	0.0313	6907.0	0.601	1.0
theta_pr2[5,75]	-0.195	0.00348	0.38	-0.929	-0.207	0.56	11929.0	1.04	1.0
theta_pr2[5,76]	0.338	0.00323	0.386	-0.41	0.323	1.1	14261.0	1.24	1.0
theta_pr2[5,77]	-0.609	0.0037	0.359	-1.31	-0.616	0.0969	9398.0	0.818	1.0
theta_pr2[5,78]	0.97	0.0047	0.484	0.0267	0.953	1.91	10595.0	0.922	1.0
theta_pr2[5,79]	-0.371	0.00416	0.446	-1.26	-0.38	0.496	11482.0	0.999	1.0
theta_pr2[5,80]	-0.241	0.00339	0.369	-0.955	-0.255	0.497	11890.0	1.03	1.0
theta_pr2[5,81]	-0.218	0.00443	0.417	-1.03	-0.233	0.599	8864.0	0.771	1.0
theta_pr2[5,82]	-0.667	0.00321	0.383	-1.44	-0.673	0.0826	14218.0	1.24	1.0
theta_pr2[5,83]	-0.755	0.00379	0.394	-1.54	-0.761	0.0124	10828.0	0.942	1.0
theta_pr2[5,84]	0.0758	0.00395	0.432	-0.755	0.0598	0.932	11999.0	1.04	1.0
theta_pr2[5,85]	0.132	0.0044	0.427	-0.721	0.119	0.952	9439.0	0.821	1.0
theta_pr2[5,86]	0.237	0.00395	0.423	-0.586	0.22	1.07	11466.0	0.997	1.0
theta_pr2[5,87]	0.129	0.00423	0.411	-0.674	0.116	0.929	9410.0	0.819	1.0
theta_pr2[5,88]	-0.599	0.00332	0.376	-1.34	-0.606	0.126	12811.0	1.11	1.0
theta_pr2[5,89]	-0.263	0.00541	0.409	-1.09	-0.271	0.524	5732.0	0.499	1.0
theta_pr2[5,90]	-0.0898	0.00457	0.417	-0.949	-0.0933	0.713	8332.0	0.725	1.0
theta_pr2[5,91]	-0.0444	0.00305	0.374	-0.786	-0.053	0.678	14996.0	1.3	1.0
theta_pr2[5,92]	-0.838	0.0039	0.396	-1.63	-0.847	-0.0682	10282.0	0.894	1.0
theta_pr2[5,93]	0.166	0.00395	0.388	-0.586	0.149	0.934	9676.0	0.842	1.0
theta_pr2[5,94]	1.25	0.00357	0.447	0.359	1.24	2.1	15695.0	1.37	1.0
theta_pr2[5,95]	2.27	0.00593	0.667	0.98	2.26	3.57	12664.0	1.1	1.0
theta_pr2[5,96]	-0.332	0.00326	0.365	-1.04	-0.343	0.389	12538.0	1.09	1.0
theta_pr2[5,97]	-0.805	0.00363	0.378	-1.56	-0.814	-0.0597	10831.0	0.942	1.0
theta_pr2[5,98]	-0.649	0.0036	0.385	-1.41	-0.659	0.101	11450.0	0.996	1.0
theta_pr2[5,99]	1.94	0.00493	0.566	0.889	1.9	3.07	13142.0	1.14	1.0
theta_pr2[5,100]	1.11	0.00404	0.48	0.146	1.1	2.04	14108.0	1.23	1.0
theta_pr2[5,101]	-0.882	0.00346	0.375	-1.61	-0.899	-0.138	11741.0	1.02	1.0
theta_pr2[5,102]	-0.0535	0.00332	0.38	-0.807	-0.0667	0.698	13104.0	1.14	1.0
theta_pr2[5,103]	1.33	0.00404	0.482	0.384	1.32	2.28	14241.0	1.24	1.0
theta_pr2[5,104]	-0.471	0.00331	0.42	-1.31	-0.485	0.331	16092.0	1.4	1.0
theta_pr2[5,105]	-0.964	0.00445	0.419	-1.81	-0.965	-0.168	8867.0	0.771	1.0
theta_pr2[5,106]	-1.14	0.00437	0.426	-1.97	-1.16	-0.318	9498.0	0.826	1.0
theta_pr2[5,107]	0.00503	0.00389	0.392	-0.766	-0.00474	0.775	10158.0	0.884	1.0
theta_pr2[5,108]	1.12	0.00368	0.481	0.179	1.1	2.06	17094.0	1.49	1.0
theta_pr2[5,109]	-0.542	0.00399	0.378	-1.29	-0.559	0.202	8930.0	0.777	1.0
theta_pr2[5,110]	-0.318	0.00337	0.382	-1.07	-0.328	0.421	12853.0	1.12	1.0
theta_pr2[5,111]	2.21	0.00606	0.639	0.976	2.18	3.49	11124.0	0.968	1.0
theta_pr2[5,112]	-0.45	0.00442	0.439	-1.32	-0.46	0.399	9843.0	0.856	1.0
theta_pr2[5,113]	-0.13	0.00437	0.422	-0.955	-0.141	0.69	9348.0	0.813	1.0
theta_pr2[5,114]	-1.2	0.00341	0.401	-2.02	-1.21	-0.441	13838.0	1.2	1.0
theta_pr2[5,115]	-0.514	0.00326	0.321	-1.17	-0.514	0.0963	9689.0	0.843	1.0
theta_pr2[5,116]	-0.165	0.00335	0.401	-0.966	-0.171	0.602	14340.0	1.25	1.0
theta_pr2[5,117]	-1.33	0.00415	0.343	-2.06	-1.33	-0.699	6813.0	0.593	1.0
theta_pr2[5,118]	-1.17	0.00498	0.378	-1.93	-1.18	-0.427	5760.0	0.501	1.0
theta_pr2[5,119]	-0.233	0.00296	0.341	-0.911	-0.238	0.427	13328.0	1.16	1.0
theta_pr2[5,120]	0.25	0.00381	0.395	-0.509	0.232	1.04	10721.0	0.933	1.0
theta_pr2[5,121]	-0.511	0.00407	0.398	-1.32	-0.518	0.262	9581.0	0.833	1.0
theta_pr2[5,122]	-0.504	0.00546	0.447	-1.41	-0.507	0.346	6722.0	0.585	1.0
theta_pr2[5,123]	0.0489	0.00677	0.506	-0.964	0.0507	1.0	5586.0	0.486	1.0
theta_pr2[5,124]	-1.68	0.00369	0.411	-2.51	-1.7	-0.887	12409.0	1.08	1.0
theta_pr2[5,125]	-1.37	0.00445	0.435	-2.25	-1.37	-0.524	9527.0	0.829	1.0
theta_pr2[5,126]	0.0601	0.0033	0.354	-0.636	0.0511	0.745	11492.0	1.0	1.0
theta_pr2[5,127]	-0.71	0.00353	0.388	-1.47	-0.722	0.0532	12049.0	1.05	1.0
theta_pr2[5,128]	0.1	0.00348	0.424	-0.733	0.0861	0.941	14822.0	1.29	1.0
theta_pr2[5,129]	-0.514	0.0035	0.368	-1.23	-0.527	0.22	11068.0	0.963	1.0
theta_pr2[5,130]	-0.735	0.00362	0.376	-1.46	-0.743	0.000557	10833.0	0.942	1.0
theta_pr2[5,131]	-0.318	0.00343	0.381	-1.04	-0.334	0.443	12328.0	1.07	1.0
theta_pr2[5,132]	0.504	0.00355	0.408	-0.301	0.492	1.31	13204.0	1.15	1.0
theta_pr2[5,133]	-0.819	0.00383	0.338	-1.49	-0.83	-0.147	7792.0	0.678	1.0
theta_pr2[5,134]	-1.05	0.00328	0.342	-1.75	-1.05	-0.401	10877.0	0.946	1.0
theta_pr2[5,135]	2.04	0.00539	0.619	0.822	2.02	3.24	13148.0	1.14	1.0
theta_pr2[5,136]	-0.613	0.00337	0.354	-1.32	-0.622	0.0704	11050.0	0.961	1.0
theta_pr2[5,137]	-0.258	0.00429	0.376	-0.974	-0.274	0.503	7660.0	0.666	1.0
theta_pr2[5,138]	1.64	0.00492	0.53	0.629	1.62	2.7	11629.0	1.01	1.0
theta_pr2[5,139]	0.676	0.00342	0.421	-0.153	0.66	1.5	15194.0	1.32	1.0
theta_pr2[5,140]	-0.5	0.0038	0.391	-1.27	-0.512	0.266	10561.0	0.919	1.0
theta_pr2[5,141]	0.139	0.00453	0.442	-0.747	0.13	0.983	9495.0	0.826	1.0
theta_pr2[5,142]	-0.653	0.00409	0.366	-1.36	-0.666	0.072	7990.0	0.695	1.0
theta_pr2[5,143]	0.961	0.00374	0.439	0.103	0.948	1.82	13793.0	1.2	1.0
theta_pr2[5,144]	-0.397	0.00401	0.409	-1.22	-0.408	0.41	10414.0	0.906	1.0
theta_pr2[5,145]	0.672	0.00519	0.467	-0.248	0.659	1.59	8090.0	0.704	1.0
theta_pr2[6,1]	0.541	0.00468	0.373	-0.256	0.546	1.24	6349.0	0.552	1.0
theta_pr2[6,2]	0.884	0.0039	0.329	0.218	0.88	1.51	7103.0	0.618	1.0
theta_pr2[6,3]	-0.239	0.00311	0.33	-0.927	-0.236	0.378	11207.0	0.975	1.0
theta_pr2[6,4]	0.35	0.00422	0.352	-0.393	0.354	1.0	6949.0	0.604	1.0
theta_pr2[6,5]	-0.167	0.00589	0.425	-1.07	-0.162	0.629	5215.0	0.454	1.0
theta_pr2[6,6]	0.341	0.00398	0.364	-0.399	0.344	1.03	8342.0	0.726	1.0
theta_pr2[6,7]	0.295	0.00378	0.393	-0.524	0.294	1.02	10771.0	0.937	1.0
theta_pr2[6,8]	0.0443	0.00357	0.345	-0.694	0.0481	0.679	9378.0	0.816	1.0
theta_pr2[6,9]	0.308	0.00436	0.346	-0.399	0.309	0.964	6322.0	0.55	1.0
theta_pr2[6,10]	0.555	0.00404	0.316	-0.0712	0.546	1.17	6136.0	0.534	1.0
theta_pr2[6,11]	-0.492	0.00456	0.393	-1.34	-0.48	0.214	7442.0	0.647	1.0
theta_pr2[6,12]	0.0175	0.00374	0.317	-0.632	0.0177	0.624	7183.0	0.625	1.0
theta_pr2[6,13]	-2.01	0.00434	0.446	-2.94	-2.0	-1.17	10528.0	0.916	1.0
theta_pr2[6,14]	-0.198	0.00324	0.322	-0.867	-0.199	0.403	9841.0	0.856	1.0
theta_pr2[6,15]	-0.131	0.00343	0.318	-0.792	-0.13	0.463	8578.0	0.746	1.0
theta_pr2[6,16]	0.0497	0.00395	0.449	-0.889	0.0521	0.9	12889.0	1.12	1.0
theta_pr2[6,17]	-0.553	0.00357	0.334	-1.28	-0.541	0.0518	8740.0	0.76	1.0
theta_pr2[6,18]	0.48	0.00367	0.289	-0.104	0.474	1.04	6213.0	0.54	1.0
theta_pr2[6,19]	-0.526	0.00399	0.404	-1.4	-0.516	0.211	10259.0	0.892	1.0
theta_pr2[6,20]	0.575	0.00389	0.353	-0.158	0.576	1.24	8245.0	0.717	1.0
theta_pr2[6,21]	-0.145	0.00541	0.348	-0.871	-0.142	0.496	4126.0	0.359	1.0
theta_pr2[6,22]	1.46	0.00357	0.41	0.65	1.45	2.26	13207.0	1.15	1.0
theta_pr2[6,23]	1.13	0.00431	0.41	0.284	1.13	1.91	9065.0	0.789	1.0
theta_pr2[6,24]	-0.362	0.00362	0.375	-1.18	-0.352	0.322	10706.0	0.931	1.0
theta_pr2[6,25]	-0.044	0.00394	0.348	-0.786	-0.0397	0.59	7842.0	0.682	1.0
theta_pr2[6,26]	0.606	0.00422	0.414	-0.245	0.606	1.39	9629.0	0.838	1.0
theta_pr2[6,27]	-0.216	0.00338	0.3	-0.836	-0.211	0.339	7865.0	0.684	1.0
theta_pr2[6,28]	-0.409	0.00471	0.358	-1.18	-0.399	0.237	5767.0	0.502	1.0
theta_pr2[6,29]	-0.0887	0.00444	0.375	-0.864	-0.0892	0.627	7142.0	0.621	1.0
theta_pr2[6,30]	0.943	0.00335	0.319	0.286	0.946	1.54	9064.0	0.789	1.0
theta_pr2[6,31]	-0.375	0.00304	0.322	-1.06	-0.371	0.222	11261.0	0.98	1.0
theta_pr2[6,32]	-2.57	0.00471	0.54	-3.74	-2.56	-1.59	13166.0	1.15	1.0
theta_pr2[6,33]	0.648	0.00368	0.294	0.0556	0.644	1.21	6378.0	0.555	1.0
theta_pr2[6,34]	0.000524	0.00293	0.379	-0.799	0.00511	0.71	16719.0	1.45	1.0
theta_pr2[6,35]	-0.456	0.00349	0.319	-1.12	-0.457	0.147	8351.0	0.726	1.0
theta_pr2[6,36]	0.212	0.00517	0.463	-0.745	0.214	1.08	8023.0	0.698	1.0
theta_pr2[6,37]	0.782	0.00537	0.435	-0.104	0.779	1.62	6563.0	0.571	1.0
theta_pr2[6,38]	-2.43	0.00451	0.49	-3.47	-2.42	-1.53	11801.0	1.03	1.0
theta_pr2[6,39]	2.7	0.00511	0.471	1.78	2.69	3.61	8492.0	0.739	1.0
theta_pr2[6,40]	-0.353	0.00415	0.31	-0.995	-0.352	0.226	5581.0	0.485	1.0
theta_pr2[6,41]	0.0714	0.00356	0.337	-0.636	0.075	0.702	8929.0	0.777	1.0
theta_pr2[6,42]	-0.0954	0.00408	0.357	-0.833	-0.0929	0.578	7657.0	0.666	1.0
theta_pr2[6,43]	-0.771	0.00367	0.384	-1.62	-0.757	-0.0814	10960.0	0.953	1.0
theta_pr2[6,44]	0.777	0.00351	0.396	-0.0357	0.78	1.51	12745.0	1.11	1.0
theta_pr2[6,45]	-0.438	0.00406	0.368	-1.23	-0.429	0.237	8214.0	0.715	1.0
theta_pr2[6,46]	0.712	0.00343	0.305	0.0754	0.712	1.29	7896.0	0.687	1.0
theta_pr2[6,47]	-0.193	0.00284	0.295	-0.813	-0.189	0.353	10861.0	0.945	1.0
theta_pr2[6,48]	1.79	0.00401	0.35	1.09	1.79	2.46	7620.0	0.663	1.0
theta_pr2[6,49]	0.204	0.00305	0.348	-0.517	0.205	0.862	13020.0	1.13	1.0
theta_pr2[6,50]	-0.573	0.00368	0.394	-1.43	-0.563	0.152	11434.0	0.995	1.0
theta_pr2[6,51]	-0.487	0.00332	0.301	-1.11	-0.492	0.09	8220.0	0.715	1.0
theta_pr2[6,52]	-2.36	0.00476	0.453	-3.29	-2.37	-1.51	9053.0	0.788	1.0
theta_pr2[6,53]	-0.833	0.00301	0.31	-1.49	-0.825	-0.262	10607.0	0.923	1.0
theta_pr2[6,54]	0.938	0.00461	0.373	0.17	0.94	1.63	6521.0	0.567	1.0
theta_pr2[6,55]	0.894	0.00278	0.343	0.197	0.888	1.55	15214.0	1.32	1.0
theta_pr2[6,56]	0.715	0.0043	0.421	-0.149	0.713	1.51	9564.0	0.832	1.0
theta_pr2[6,57]	0.616	0.00477	0.404	-0.206	0.616	1.37	7159.0	0.623	1.0
theta_pr2[6,58]	0.332	0.00462	0.345	-0.37	0.324	1.0	5592.0	0.486	1.0
theta_pr2[6,59]	-0.323	0.00352	0.293	-0.918	-0.324	0.233	6932.0	0.603	1.0
theta_pr2[6,60]	-2.94	0.0049	0.531	-4.09	-2.93	-1.97	11720.0	1.02	1.0
theta_pr2[6,61]	0.981	0.00305	0.306	0.351	0.979	1.56	10066.0	0.876	1.0
theta_pr2[6,62]	0.601	0.00364	0.31	-0.0281	0.597	1.19	7227.0	0.629	1.0
theta_pr2[6,63]	0.77	0.00314	0.292	0.172	0.769	1.32	8671.0	0.754	1.0
theta_pr2[6,64]	-0.235	0.00331	0.306	-0.896	-0.232	0.336	8555.0	0.744	1.0
theta_pr2[6,65]	-0.295	0.00558	0.392	-1.14	-0.284	0.424	4935.0	0.429	1.0
theta_pr2[6,66]	0.0124	0.00294	0.293	-0.592	0.0129	0.559	9892.0	0.86	1.0
theta_pr2[6,67]	0.826	0.00466	0.415	-0.0252	0.824	1.6	7943.0	0.691	1.0
theta_pr2[6,68]	-0.342	0.00303	0.318	-1.01	-0.339	0.256	11042.0	0.961	1.0
theta_pr2[6,69]	1.53	0.00372	0.326	0.865	1.52	2.15	7714.0	0.671	1.0
theta_pr2[6,70]	-3.02	0.00485	0.59	-4.27	-3.01	-1.92	14780.0	1.29	1.0
theta_pr2[6,71]	-0.337	0.00284	0.306	-0.978	-0.337	0.248	11583.0	1.01	1.0
theta_pr2[6,72]	0.566	0.00398	0.326	-0.0721	0.556	1.21	6730.0	0.585	1.0
theta_pr2[6,73]	1.63	0.00358	0.349	0.904	1.63	2.29	9538.0	0.83	1.0
theta_pr2[6,74]	0.145	0.00334	0.3	-0.496	0.15	0.705	8042.0	0.7	1.0
theta_pr2[6,75]	-0.142	0.00346	0.325	-0.834	-0.137	0.462	8802.0	0.766	1.0
theta_pr2[6,76]	0.327	0.00318	0.297	-0.281	0.326	0.887	8690.0	0.756	1.0
theta_pr2[6,77]	-6.46e-05	0.00403	0.314	-0.642	-0.000315	0.592	6063.0	0.527	1.0
theta_pr2[6,78]	1.98	0.00476	0.424	1.15	1.96	2.81	7932.0	0.69	1.0
theta_pr2[6,79]	-0.225	0.00469	0.44	-1.16	-0.221	0.583	8772.0	0.763	1.0
theta_pr2[6,80]	-0.859	0.00363	0.366	-1.66	-0.842	-0.207	10176.0	0.885	1.0
theta_pr2[6,81]	0.396	0.00281	0.29	-0.212	0.397	0.94	10630.0	0.925	1.0
theta_pr2[6,82]	-0.145	0.00347	0.379	-0.952	-0.14	0.556	11873.0	1.03	1.0
theta_pr2[6,83]	0.252	0.00363	0.318	-0.408	0.25	0.86	7677.0	0.668	1.0
theta_pr2[6,84]	0.415	0.00409	0.297	-0.194	0.412	0.99	5280.0	0.459	1.0
theta_pr2[6,85]	-2.35	0.00422	0.458	-3.32	-2.34	-1.5	11800.0	1.03	1.0
theta_pr2[6,86]	-0.0397	0.00441	0.311	-0.668	-0.0426	0.559	4959.0	0.431	1.0
theta_pr2[6,87]	0.469	0.00326	0.297	-0.159	0.469	1.02	8303.0	0.722	1.0
theta_pr2[6,88]	0.99	0.00359	0.403	0.167	0.986	1.76	12624.0	1.1	1.0
theta_pr2[6,89]	0.00503	0.00314	0.288	-0.586	0.00435	0.55	8453.0	0.735	1.0
theta_pr2[6,90]	-0.126	0.00318	0.3	-0.755	-0.128	0.447	8939.0	0.778	1.0
theta_pr2[6,91]	0.316	0.00272	0.315	-0.335	0.319	0.906	13421.0	1.17	1.0
theta_pr2[6,92]	-0.33	0.00315	0.303	-0.973	-0.324	0.236	9237.0	0.804	1.0
theta_pr2[6,93]	0.791	0.00447	0.351	0.0699	0.787	1.46	6147.0	0.535	1.0
theta_pr2[6,94]	-0.207	0.0032	0.31	-0.849	-0.203	0.372	9360.0	0.814	1.0
theta_pr2[6,95]	-3.11	0.00468	0.589	-4.35	-3.1	-2.04	15815.0	1.38	1.0
theta_pr2[6,96]	0.333	0.00285	0.309	-0.328	0.338	0.912	11787.0	1.03	1.0
theta_pr2[6,97]	-0.408	0.00354	0.323	-1.08	-0.406	0.197	8304.0	0.722	1.0
theta_pr2[6,98]	-1.34	0.00394	0.446	-2.32	-1.32	-0.53	12854.0	1.12	1.0
theta_pr2[6,99]	-0.629	0.00533	0.379	-1.43	-0.625	0.0559	5057.0	0.44	1.0
theta_pr2[6,100]	-1.49	0.00334	0.384	-2.3	-1.49	-0.781	13197.0	1.15	1.0
theta_pr2[6,101]	-0.37	0.0033	0.324	-1.07	-0.359	0.221	9670.0	0.841	1.0
theta_pr2[6,102]	0.312	0.00279	0.295	-0.324	0.316	0.861	11246.0	0.978	1.0
theta_pr2[6,103]	-0.617	0.00353	0.333	-1.32	-0.616	0.00747	8901.0	0.774	1.0
theta_pr2[6,104]	-0.113	0.00345	0.372	-0.886	-0.11	0.573	11654.0	1.01	1.0
theta_pr2[6,105]	-0.63	0.0033	0.311	-1.27	-0.631	-0.0349	8880.0	0.772	1.0
theta_pr2[6,106]	0.802	0.00444	0.454	-0.141	0.802	1.66	10454.0	0.909	1.0
theta_pr2[6,107]	-0.434	0.0043	0.37	-1.25	-0.424	0.226	7410.0	0.645	1.0
theta_pr2[6,108]	0.692	0.00382	0.384	-0.104	0.692	1.41	10121.0	0.88	1.0
theta_pr2[6,109]	-0.103	0.00381	0.327	-0.809	-0.0934	0.499	7347.0	0.639	1.0
theta_pr2[6,110]	0.373	0.00303	0.314	-0.29	0.378	0.949	10738.0	0.934	1.0
theta_pr2[6,111]	0.695	0.00602	0.404	-0.153	0.698	1.46	4510.0	0.392	1.0
theta_pr2[6,112]	0.0755	0.00443	0.352	-0.645	0.0761	0.741	6323.0	0.55	1.0
theta_pr2[6,113]	-0.0836	0.0039	0.334	-0.766	-0.0873	0.557	7318.0	0.637	1.0
theta_pr2[6,114]	0.0871	0.00323	0.361	-0.662	0.0846	0.771	12444.0	1.08	1.0
theta_pr2[6,115]	-0.406	0.00373	0.373	-1.2	-0.395	0.278	10016.0	0.871	1.0
theta_pr2[6,116]	0.056	0.00326	0.362	-0.722	0.0576	0.73	12366.0	1.08	1.0
theta_pr2[6,117]	-0.219	0.00523	0.323	-0.898	-0.215	0.377	3812.0	0.332	1.0
theta_pr2[6,118]	-0.088	0.00537	0.387	-0.898	-0.0845	0.632	5183.0	0.451	1.0
theta_pr2[6,119]	-0.00173	0.0027	0.296	-0.617	0.000274	0.547	12026.0	1.05	1.0
