	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_c_pr2[1,51]	-1.52		7.13e-14	-1.52	-1.52	-1.52			
theta_c_pr2[1,52]	-0.675		6.62e-14	-0.675	-0.675	-0.675			
theta_c_pr2[1,53]	1.87		1.78e-13	1.87	1.87	1.87			
theta_c_pr2[1,54]	1.65		1.53e-13	1.65	1.65	1.65			
theta_c_pr2[1,55]	0.807		7.99e-14	0.807	0.807	0.807			
theta_c_pr2[1,56]	-0.887		3.2e-15	-0.887	-0.887	-0.887			
theta_c_pr2[1,57]	-0.887		3.2e-15	-0.887	-0.887	-0.887			
theta_c_pr2[1,58]	-1.31		1.16e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,59]	-0.675		6.62e-14	-0.675	-0.675	-0.675			
theta_c_pr2[1,60]	-0.675		6.62e-14	-0.675	-0.675	-0.675			
theta_c_pr2[1,61]	-0.887		3.2e-15	-0.887	-0.887	-0.887			
theta_c_pr2[1,62]	-0.0397		1.4e-15	-0.0397	-0.0397	-0.0397			
theta_c_pr2[1,63]	-1.31		1.16e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,64]	-1.31		1.16e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,65]	-1.1		4.09e-14	-1.1	-1.1	-1.1			
theta_c_pr2[1,66]	-0.887		3.2e-15	-0.887	-0.887	-0.887			
theta_c_pr2[1,67]	-1.31		1.16e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,68]	0.807		7.99e-14	0.807	0.807	0.807			
theta_c_pr2[1,69]	-0.675		6.62e-14	-0.675	-0.675	-0.675			
theta_c_pr2[1,70]	-0.463		2.92e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,71]	1.65		1.53e-13	1.65	1.65	1.65			
theta_c_pr2[1,72]	-0.0397		1.4e-15	-0.0397	-0.0397	-0.0397			
theta_c_pr2[1,73]	-1.1		4.09e-14	-1.1	-1.1	-1.1			
theta_c_pr2[1,74]	-0.675		6.62e-14	-0.675	-0.675	-0.675			
theta_c_pr2[1,75]	-1.52		7.13e-14	-1.52	-1.52	-1.52			
theta_c_pr2[1,76]	-0.887		3.2e-15	-0.887	-0.887	-0.887			
theta_c_pr2[1,77]	0.172		8.4e-15	0.172	0.172	0.172			
theta_c_pr2[1,78]	0.807		7.99e-14	0.807	0.807	0.807			
theta_c_pr2[1,79]	0.172		8.4e-15	0.172	0.172	0.172			
theta_c_pr2[1,80]	0.807		7.99e-14	0.807	0.807	0.807			
theta_c_pr2[1,81]	0.384		4.65e-14	0.384	0.384	0.384			
theta_c_pr2[1,82]	-0.675		6.62e-14	-0.675	-0.675	-0.675			
theta_c_pr2[1,83]	-0.463		2.92e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,84]	-0.251		2.96e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,85]	-1.31		1.16e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,86]	-0.463		2.92e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,87]	-0.463		2.92e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,88]	0.172		8.4e-15	0.172	0.172	0.172			
theta_c_pr2[1,89]	0.807		7.99e-14	0.807	0.807	0.807			
theta_c_pr2[1,90]	0.172		8.4e-15	0.172	0.172	0.172			
theta_c_pr2[1,91]	0.384		4.65e-14	0.384	0.384	0.384			
theta_c_pr2[1,92]	0.172		8.4e-15	0.172	0.172	0.172			
theta_c_pr2[1,93]	0.172		8.4e-15	0.172	0.172	0.172			
theta_c_pr2[1,94]	0.172		8.4e-15	0.172	0.172	0.172			
theta_c_pr2[1,95]	0.172		8.4e-15	0.172	0.172	0.172			
theta_c_pr2[1,96]	-1.31		1.16e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,97]	-1.52		7.13e-14	-1.52	-1.52	-1.52			
theta_c_pr2[1,98]	0.384		4.65e-14	0.384	0.384	0.384			
theta_c_pr2[1,99]	-1.52		7.13e-14	-1.52	-1.52	-1.52			
theta_c_pr2[1,100]	1.02		3.09e-14	1.02	1.02	1.02			
theta_c_pr2[1,101]	1.02		3.09e-14	1.02	1.02	1.02			
theta_c_pr2[1,102]	1.44		1.49e-13	1.44	1.44	1.44			
theta_c_pr2[1,103]	-1.31		1.16e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,104]	0.172		8.4e-15	0.172	0.172	0.172			
theta_c_pr2[1,105]	-0.463		2.92e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,106]	-0.0397		1.4e-15	-0.0397	-0.0397	-0.0397			
theta_c_pr2[1,107]	1.65		1.53e-13	1.65	1.65	1.65			
theta_c_pr2[1,108]	1.23		3.1e-15	1.23	1.23	1.23			
theta_c_pr2[1,109]	0.596		9e-16	0.596	0.596	0.596			
theta_c_pr2[1,110]	1.44		1.49e-13	1.44	1.44	1.44			
theta_c_pr2[1,111]	1.02		3.09e-14	1.02	1.02	1.02			
theta_c_pr2[1,112]	0.384		4.65e-14	0.384	0.384	0.384			
theta_c_pr2[1,113]	-0.675		6.62e-14	-0.675	-0.675	-0.675			
theta_c_pr2[1,114]	-0.0397		1.4e-15	-0.0397	-0.0397	-0.0397			
theta_c_pr2[1,115]	0.384		4.65e-14	0.384	0.384	0.384			
theta_c_pr2[1,116]	0.596		9e-16	0.596	0.596	0.596			
theta_c_pr2[1,117]	0.384		4.65e-14	0.384	0.384	0.384			
theta_c_pr2[1,118]	0.807		7.99e-14	0.807	0.807	0.807			
theta_c_pr2[1,119]	0.172		8.4e-15	0.172	0.172	0.172			
theta_c_pr2[1,120]	-0.0397		1.4e-15	-0.0397	-0.0397	-0.0397			
theta_c_pr2[1,121]	0.384		4.65e-14	0.384	0.384	0.384			
theta_c_pr2[1,122]	1.44		1.49e-13	1.44	1.44	1.44			
theta_c_pr2[1,123]	1.02		3.09e-14	1.02	1.02	1.02			
theta_c_pr2[1,124]	1.65		1.53e-13	1.65	1.65	1.65			
theta_c_pr2[1,125]	-0.463		2.92e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,126]	0.384		4.65e-14	0.384	0.384	0.384			
theta_c_pr2[1,127]	-1.52		7.13e-14	-1.52	-1.52	-1.52			
theta_c_pr2[1,128]	-1.1		4.09e-14	-1.1	-1.1	-1.1			
theta_c_pr2[2,1]	1.44		1.2e-13	1.44	1.44	1.44			
theta_c_pr2[2,2]	-1.01		3.6e-14	-1.01	-1.01	-1.01			
theta_c_pr2[2,3]	-0.844		7.41e-14	-0.844	-0.844	-0.844			
theta_c_pr2[2,4]	1.44		1.2e-13	1.44	1.44	1.44			
theta_c_pr2[2,5]	-1.01		3.6e-14	-1.01	-1.01	-1.01			
theta_c_pr2[2,6]	0.233		1.32e-14	0.233	0.233	0.233			
theta_c_pr2[2,7]	1.18		8.64e-14	1.18	1.18	1.18			
theta_c_pr2[2,8]	0.787		7.14e-14	0.787	0.787	0.787			
theta_c_pr2[2,9]	1.89		2.41e-13	1.89	1.89	1.89			
theta_c_pr2[2,10]	-0.917		5.94e-14	-0.917	-0.917	-0.917			
theta_c_pr2[2,11]	-0.692		6.08e-14	-0.692	-0.692	-0.692			
theta_c_pr2[2,12]	1.44		1.2e-13	1.44	1.44	1.44			
theta_c_pr2[2,13]	0.568		2.28e-14	0.568	0.568	0.568			
theta_c_pr2[2,14]	1.44		1.2e-13	1.44	1.44	1.44			
theta_c_pr2[2,15]	-0.369		4.4e-15	-0.369	-0.369	-0.369			
theta_c_pr2[2,16]	0.787		7.14e-14	0.787	0.787	0.787			
theta_c_pr2[2,17]	-0.844		7.41e-14	-0.844	-0.844	-0.844			
theta_c_pr2[2,18]	0.568		2.28e-14	0.568	0.568	0.568			
theta_c_pr2[2,19]	-1.01		3.6e-14	-1.01	-1.01	-1.01			
theta_c_pr2[2,20]	-0.692		6.08e-14	-0.692	-0.692	-0.692			
theta_c_pr2[2,21]	0.0506		3e-15	0.0506	0.0506	0.0506			
theta_c_pr2[2,22]	1.89		2.41e-13	1.89	1.89	1.89			
theta_c_pr2[2,23]	-0.692		6.08e-14	-0.692	-0.692	-0.692			
theta_c_pr2[2,24]	0.233		1.32e-14	0.233	0.233	0.233			
theta_c_pr2[2,25]	2.7		1.37e-13	2.7	2.7	2.7			
theta_c_pr2[2,26]	0.568		2.28e-14	0.568	0.568	0.568			
theta_c_pr2[2,27]	1.44		1.2e-13	1.44	1.44	1.44			
theta_c_pr2[2,28]	-0.369		4.4e-15	-0.369	-0.369	-0.369			
theta_c_pr2[2,29]	0.787		7.14e-14	0.787	0.787	0.787			
theta_c_pr2[2,30]	-0.223		2.28e-14	-0.223	-0.223	-0.223			
theta_c_pr2[2,31]	0.233		1.32e-14	0.233	0.233	0.233			
theta_c_pr2[2,32]	-1.07		1.53e-14	-1.07	-1.07	-1.07			
theta_c_pr2[2,33]	-0.582		1.38e-14	-0.582	-0.582	-0.582			
theta_c_pr2[2,34]	-0.582		1.38e-14	-0.582	-0.582	-0.582			
theta_c_pr2[2,35]	0.568		2.28e-14	0.568	0.568	0.568			
theta_c_pr2[2,36]	-0.223		2.28e-14	-0.223	-0.223	-0.223			
theta_c_pr2[2,37]	-1.01		3.6e-14	-1.01	-1.01	-1.01			
theta_c_pr2[2,38]	-1.01		3.6e-14	-1.01	-1.01	-1.01			
theta_c_pr2[2,39]	0.568		2.28e-14	0.568	0.568	0.568			
theta_c_pr2[2,40]	1.89		2.41e-13	1.89	1.89	1.89			
theta_c_pr2[2,41]	1.89		2.41e-13	1.89	1.89	1.89			
theta_c_pr2[2,42]	0.787		7.14e-14	0.787	0.787	0.787			
theta_c_pr2[2,43]	-0.844		7.41e-14	-0.844	-0.844	-0.844			
theta_c_pr2[2,44]	0.568		2.28e-14	0.568	0.568	0.568			
theta_c_pr2[2,45]	0.568		2.28e-14	0.568	0.568	0.568			
theta_c_pr2[2,46]	-1.01		3.6e-14	-1.01	-1.01	-1.01			
theta_c_pr2[2,47]	-0.369		4.4e-15	-0.369	-0.369	-0.369			
theta_c_pr2[2,48]	0.568		2.28e-14	0.568	0.568	0.568			
theta_c_pr2[2,49]	-0.692		6.08e-14	-0.692	-0.692	-0.692			
theta_c_pr2[2,50]	-1.01		3.6e-14	-1.01	-1.01	-1.01			
theta_c_pr2[2,51]	1.44		1.2e-13	1.44	1.44	1.44			
theta_c_pr2[2,52]	-0.582		1.38e-14	-0.582	-0.582	-0.582			
theta_c_pr2[2,53]	2.7		1.37e-13	2.7	2.7	2.7			
theta_c_pr2[2,54]	1.89		2.41e-13	1.89	1.89	1.89			
theta_c_pr2[2,55]	-0.369		4.4e-15	-0.369	-0.369	-0.369			
theta_c_pr2[2,56]	-0.223		2.28e-14	-0.223	-0.223	-0.223			
theta_c_pr2[2,57]	-0.223		2.28e-14	-0.223	-0.223	-0.223			
theta_c_pr2[2,58]	0.787		7.14e-14	0.787	0.787	0.787			
theta_c_pr2[2,59]	-0.582		1.38e-14	-0.582	-0.582	-0.582			
theta_c_pr2[2,60]	-0.582		1.38e-14	-0.582	-0.582	-0.582			
theta_c_pr2[2,61]	-0.223		2.28e-14	-0.223	-0.223	-0.223			
theta_c_pr2[2,62]	-1.07		1.53e-14	-1.07	-1.07	-1.07			
theta_c_pr2[2,63]	0.787		7.14e-14	0.787	0.787	0.787			
theta_c_pr2[2,64]	0.787		7.14e-14	0.787	0.787	0.787			
theta_c_pr2[2,65]	0.233		1.32e-14	0.233	0.233	0.233			
theta_c_pr2[2,66]	-0.223		2.28e-14	-0.223	-0.223	-0.223			
theta_c_pr2[2,67]	0.787		7.14e-14	0.787	0.787	0.787			
theta_c_pr2[2,68]	-0.369		4.4e-15	-0.369	-0.369	-0.369			
theta_c_pr2[2,69]	-0.582		1.38e-14	-0.582	-0.582	-0.582			
theta_c_pr2[2,70]	-0.844		7.41e-14	-0.844	-0.844	-0.844			
theta_c_pr2[2,71]	1.89		2.41e-13	1.89	1.89	1.89			
theta_c_pr2[2,72]	-1.07		1.53e-14	-1.07	-1.07	-1.07			
theta_c_pr2[2,73]	0.233		1.32e-14	0.233	0.233	0.233			
theta_c_pr2[2,74]	-0.582		1.38e-14	-0.582	-0.582	-0.582			
theta_c_pr2[2,75]	1.44		1.2e-13	1.44	1.44	1.44			
theta_c_pr2[2,76]	-0.223		2.28e-14	-0.223	-0.223	-0.223			
theta_c_pr2[2,77]	-1.04		7.55e-14	-1.04	-1.04	-1.04			
theta_c_pr2[2,78]	-0.369		4.4e-15	-0.369	-0.369	-0.369			
theta_c_pr2[2,79]	-1.04		7.55e-14	-1.04	-1.04	-1.04			
theta_c_pr2[2,80]	-0.369		4.4e-15	-0.369	-0.369	-0.369			
theta_c_pr2[2,81]	-0.917		5.94e-14	-0.917	-0.917	-0.917			
theta_c_pr2[2,82]	-0.582		1.38e-14	-0.582	-0.582	-0.582			
theta_c_pr2[2,83]	-0.844		7.41e-14	-0.844	-0.844	-0.844			
theta_c_pr2[2,84]	-1.01		3.6e-14	-1.01	-1.01	-1.01			
theta_c_pr2[2,85]	0.787		7.14e-14	0.787	0.787	0.787			
theta_c_pr2[2,86]	-0.844		7.41e-14	-0.844	-0.844	-0.844			
theta_c_pr2[2,87]	-0.844		7.41e-14	-0.844	-0.844	-0.844			
theta_c_pr2[2,88]	-1.04		7.55e-14	-1.04	-1.04	-1.04			
theta_c_pr2[2,89]	-0.369		4.4e-15	-0.369	-0.369	-0.369			
theta_c_pr2[2,90]	-1.04		7.55e-14	-1.04	-1.04	-1.04			
theta_c_pr2[2,91]	-0.917		5.94e-14	-0.917	-0.917	-0.917			
theta_c_pr2[2,92]	-1.04		7.55e-14	-1.04	-1.04	-1.04			
theta_c_pr2[2,93]	-1.04		7.55e-14	-1.04	-1.04	-1.04			
theta_c_pr2[2,94]	-1.04		7.55e-14	-1.04	-1.04	-1.04			
theta_c_pr2[2,95]	-1.04		7.55e-14	-1.04	-1.04	-1.04			
theta_c_pr2[2,96]	0.787		7.14e-14	0.787	0.787	0.787			
theta_c_pr2[2,97]	1.44		1.2e-13	1.44	1.44	1.44			
theta_c_pr2[2,98]	-0.917		5.94e-14	-0.917	-0.917	-0.917			
theta_c_pr2[2,99]	1.44		1.2e-13	1.44	1.44	1.44			
theta_c_pr2[2,100]	0.0506		3e-15	0.0506	0.0506	0.0506			
theta_c_pr2[2,101]	0.0506		3e-15	0.0506	0.0506	0.0506			
theta_c_pr2[2,102]	1.18		8.64e-14	1.18	1.18	1.18			
theta_c_pr2[2,103]	0.787		7.14e-14	0.787	0.787	0.787			
theta_c_pr2[2,104]	-1.04		7.55e-14	-1.04	-1.04	-1.04			
theta_c_pr2[2,105]	-0.844		7.41e-14	-0.844	-0.844	-0.844			
theta_c_pr2[2,106]	-1.07		1.53e-14	-1.07	-1.07	-1.07			
theta_c_pr2[2,107]	1.89		2.41e-13	1.89	1.89	1.89			
theta_c_pr2[2,108]	0.568		2.28e-14	0.568	0.568	0.568			
theta_c_pr2[2,109]	-0.692		6.08e-14	-0.692	-0.692	-0.692			
theta_c_pr2[2,110]	1.18		8.64e-14	1.18	1.18	1.18			
theta_c_pr2[2,111]	0.0506		3e-15	0.0506	0.0506	0.0506			
theta_c_pr2[2,112]	-0.917		5.94e-14	-0.917	-0.917	-0.917			
theta_c_pr2[2,113]	-0.582		1.38e-14	-0.582	-0.582	-0.582			
theta_c_pr2[2,114]	-1.07		1.53e-14	-1.07	-1.07	-1.07			
theta_c_pr2[2,115]	-0.917		5.94e-14	-0.917	-0.917	-0.917			
theta_c_pr2[2,116]	-0.692		6.08e-14	-0.692	-0.692	-0.692			
theta_c_pr2[2,117]	-0.917		5.94e-14	-0.917	-0.917	-0.917			
theta_c_pr2[2,118]	-0.369		4.4e-15	-0.369	-0.369	-0.369			
theta_c_pr2[2,119]	-1.04		7.55e-14	-1.04	-1.04	-1.04			
theta_c_pr2[2,120]	-1.07		1.53e-14	-1.07	-1.07	-1.07			
theta_c_pr2[2,121]	-0.917		5.94e-14	-0.917	-0.917	-0.917			
theta_c_pr2[2,122]	1.18		8.64e-14	1.18	1.18	1.18			
theta_c_pr2[2,123]	0.0506		3e-15	0.0506	0.0506	0.0506			
theta_c_pr2[2,124]	1.89		2.41e-13	1.89	1.89	1.89			
theta_c_pr2[2,125]	-0.844		7.41e-14	-0.844	-0.844	-0.844			
theta_c_pr2[2,126]	-0.917		5.94e-14	-0.917	-0.917	-0.917			
theta_c_pr2[2,127]	1.44		1.2e-13	1.44	1.44	1.44			
theta_c_pr2[2,128]	0.233		1.32e-14	0.233	0.233	0.233			
theta_c_pr2[3,1]	1.46	0.00554	0.64	0.271	1.42	2.74	13329.0	0.153	1.0
theta_c_pr2[3,2]	-1.15	0.0037	0.179	-1.54	-1.15	-0.823	2340.0	0.0269	1.0
theta_c_pr2[3,3]	0.487	0.00513	0.585	-0.454	0.404	1.77	12997.0	0.149	1.0
theta_c_pr2[3,4]	-1.06	0.00811	0.528	-1.77	-1.14	0.398	4233.0	0.0486	1.0
theta_c_pr2[3,5]	1.84	0.0633	0.816	-0.438	1.88	3.26	166.0	0.00191	1.02
theta_c_pr2[3,6]	-0.578	0.00398	0.286	-1.08	-0.602	0.0216	5150.0	0.0591	1.0
theta_c_pr2[3,7]	0.256	0.00754	0.592	-0.773	0.197	1.53	6173.0	0.0708	1.0
theta_c_pr2[3,8]	-0.54	0.004	0.237	-1.04	-0.537	-0.0985	3514.0	0.0403	1.0
theta_c_pr2[3,9]	-0.0698	0.0106	1.07	-1.99	-0.0767	1.95	10102.0	0.116	1.0
theta_c_pr2[3,10]	0.184	0.00737	0.724	-0.935	0.0692	1.75	9655.0	0.111	1.0
theta_c_pr2[3,11]	0.788	0.00627	0.648	-0.335	0.733	2.13	10702.0	0.123	1.0
theta_c_pr2[3,12]	-0.556	0.00848	0.755	-1.54	-0.772	1.33	7924.0	0.0909	1.0
theta_c_pr2[3,13]	-0.127	0.00736	0.795	-1.35	-0.246	1.61	11682.0	0.134	1.0
theta_c_pr2[3,14]	0.0629	0.00731	0.822	-1.21	-0.0646	1.81	12660.0	0.145	1.0
theta_c_pr2[3,15]	0.449	0.0282	0.729	-0.859	0.397	1.94	665.0	0.00763	1.01
theta_c_pr2[3,16]	-0.752	0.0059	0.397	-1.35	-0.811	0.202	4533.0	0.052	1.0
theta_c_pr2[3,17]	0.0381	0.009	0.882	-1.24	-0.114	1.91	9594.0	0.11	1.0
theta_c_pr2[3,18]	1.22	0.0056	0.689	-0.0662	1.19	2.61	15153.0	0.174	1.0
theta_c_pr2[3,19]	-0.875	0.00513	0.297	-1.34	-0.909	-0.268	3363.0	0.0386	1.0
theta_c_pr2[3,20]	-1.63	0.00527	0.237	-2.05	-1.63	-1.27	2021.0	0.0232	1.0
theta_c_pr2[3,21]	-0.453	0.00624	0.449	-1.17	-0.522	0.586	5174.0	0.0594	1.0
theta_c_pr2[3,22]	0.561	0.00643	0.802	-0.939	0.528	2.14	15586.0	0.179	1.0
theta_c_pr2[3,23]	0.0436	0.00492	0.413	-0.648	-0.00349	0.951	7048.0	0.0809	1.0
theta_c_pr2[3,24]	1.3	0.00516	0.6	0.22	1.25	2.54	13524.0	0.155	1.0
theta_c_pr2[3,25]	0.35	0.00648	0.798	-1.16	0.311	1.94	15172.0	0.174	1.0
theta_c_pr2[3,26]	-0.395	0.00897	0.901	-1.72	-0.551	1.54	10098.0	0.116	1.0
theta_c_pr2[3,27]	-0.296	0.00602	0.602	-1.22	-0.407	1.11	10008.0	0.115	1.0
theta_c_pr2[3,28]	1.54	0.00566	0.634	0.354	1.51	2.8	12532.0	0.144	1.0
theta_c_pr2[3,29]	-0.284	0.0147	1.07	-1.59	-0.659	2.02	5223.0	0.0599	1.0
theta_c_pr2[3,30]	-1.08	0.00791	0.491	-1.6	-1.17	0.344	3853.0	0.0442	1.0
theta_c_pr2[3,31]	-0.471	0.0185	1.13	-1.66	-1.03	2.1	3697.0	0.0424	1.0
theta_c_pr2[3,32]	-0.389	0.00613	0.591	-1.16	-0.539	1.07	9281.0	0.107	1.0
theta_c_pr2[3,33]	0.593	0.00518	0.485	-0.213	0.532	1.65	8745.0	0.1	1.0
theta_c_pr2[3,34]	-0.467	0.0105	0.895	-1.47	-0.826	1.66	7224.0	0.0829	1.0
theta_c_pr2[3,35]	1.62	0.00638	0.65	0.392	1.59	2.92	10358.0	0.119	1.0
theta_c_pr2[3,36]	1.62	0.00541	0.606	0.515	1.59	2.84	12524.0	0.144	1.0
theta_c_pr2[3,37]	-0.609	0.0206	1.16	-1.75	-1.19	2.14	3206.0	0.0368	1.0
theta_c_pr2[3,38]	-0.77	0.0103	0.807	-1.58	-1.07	1.43	6145.0	0.0705	1.0
theta_c_pr2[3,39]	0.615	0.00719	0.88	-1.08	0.592	2.35	14989.0	0.172	1.0
theta_c_pr2[3,40]	0.249	0.00671	0.835	-1.25	0.194	1.94	15491.0	0.178	1.0
theta_c_pr2[3,41]	0.0375	0.0313	1.46	-2.51	0.251	2.46	2182.0	0.025	1.0
theta_c_pr2[3,42]	0.206	0.00641	0.621	-0.784	0.111	1.61	9362.0	0.107	1.0
theta_c_pr2[3,43]	-0.154	0.00418	0.304	-0.682	-0.184	0.486	5294.0	0.0608	1.0
theta_c_pr2[3,44]	-1.15	0.00651	0.288	-1.7	-1.17	-0.581	1959.0	0.0225	1.0
theta_c_pr2[3,45]	-0.511	0.0273	1.41	-2.3	-0.734	2.18	2662.0	0.0305	1.0
theta_c_pr2[3,46]	-0.148	0.016	1.13	-1.58	-0.388	2.19	4996.0	0.0573	1.0
theta_c_pr2[3,47]	-0.366	0.00475	0.514	-1.14	-0.459	0.822	11693.0	0.134	1.0
theta_c_pr2[3,48]	-0.306	0.00689	0.502	-1.11	-0.38	0.829	5322.0	0.0611	1.0
theta_c_pr2[3,49]	-0.727	0.0106	0.961	-1.8	-1.12	1.56	8155.0	0.0936	1.0
theta_c_pr2[3,50]	-0.0255	0.00662	0.668	-0.969	-0.165	1.53	10184.0	0.117	1.0
theta_c_pr2[3,51]	0.505	0.00602	0.692	-0.657	0.423	1.98	13199.0	0.151	1.0
theta_c_pr2[3,52]	-0.531	0.00542	0.431	-1.12	-0.621	0.549	6321.0	0.0725	1.0
theta_c_pr2[3,53]	0.776	0.0851	1.0	-1.75	0.825	2.52	139.0	0.0016	1.03
theta_c_pr2[3,54]	0.226	0.00653	0.822	-1.24	0.172	1.86	15871.0	0.182	1.0
theta_c_pr2[3,55]	-0.103	0.0131	1.09	-1.75	-0.17	2.03	6973.0	0.08	1.0
theta_c_pr2[3,56]	0.167	0.0102	0.984	-1.28	0.0488	2.18	9239.0	0.106	1.0
theta_c_pr2[3,57]	-0.313	0.0154	1.08	-1.54	-0.74	2.08	4906.0	0.0563	1.0
theta_c_pr2[3,58]	0.713	0.00536	0.541	-0.249	0.662	1.85	10183.0	0.117	1.0
theta_c_pr2[3,59]	-0.378	0.00826	0.785	-1.32	-0.646	1.51	9024.0	0.104	1.0
theta_c_pr2[3,60]	1.52	0.00536	0.623	0.391	1.47	2.81	13485.0	0.155	1.0
theta_c_pr2[3,61]	0.155	0.0071	0.764	-0.989	0.0209	1.82	11582.0	0.133	1.0
theta_c_pr2[3,62]	0.316	0.00505	0.567	-0.581	0.225	1.6	12597.0	0.145	1.0
theta_c_pr2[3,63]	0.075	0.00785	0.823	-1.15	-0.0574	1.84	10983.0	0.126	1.0
theta_c_pr2[3,64]	-0.566	0.0223	1.18	-1.81	-1.13	2.22	2811.0	0.0323	1.0
theta_c_pr2[3,65]	0.209	0.00957	0.919	-1.24	0.124	2.08	9218.0	0.106	1.0
theta_c_pr2[3,66]	0.824	0.0111	0.697	-0.414	0.765	2.28	3912.0	0.0449	1.0
theta_c_pr2[3,67]	0.71	0.00622	0.728	-0.554	0.644	2.21	13697.0	0.157	1.0
theta_c_pr2[3,68]	1.12	0.00551	0.722	-0.198	1.08	2.57	17134.0	0.197	1.0
theta_c_pr2[3,69]	0.306	0.00595	0.627	-0.672	0.206	1.68	11098.0	0.127	1.0
theta_c_pr2[3,70]	0.415	0.0056	0.592	-0.512	0.324	1.74	11189.0	0.128	1.0
theta_c_pr2[3,71]	0.524	0.00677	0.582	-0.572	0.486	1.69	7387.0	0.0848	1.0
theta_c_pr2[3,72]	0.955	0.00532	0.662	-0.201	0.897	2.33	15452.0	0.177	1.0
theta_c_pr2[3,73]	-0.61	0.0107	0.843	-1.52	-0.946	1.54	6258.0	0.0718	1.0
theta_c_pr2[3,74]	0.36	0.0103	0.441	-0.41	0.313	1.3	1815.0	0.0208	1.0
theta_c_pr2[3,75]	-0.00664	0.00722	0.783	-1.19	-0.148	1.73	11749.0	0.135	1.0
theta_c_pr2[3,76]	-0.803	0.00435	0.241	-1.23	-0.818	-0.356	3068.0	0.0352	1.0
theta_c_pr2[3,77]	0.637	0.006	0.701	-0.553	0.567	2.1	13657.0	0.157	1.0
theta_c_pr2[3,78]	-0.334	0.00803	0.854	-1.52	-0.519	1.57	11306.0	0.13	1.0
theta_c_pr2[3,79]	-0.0987	0.00428	0.365	-0.718	-0.143	0.702	7300.0	0.0838	1.0
theta_c_pr2[3,80]	0.281	0.0089	0.903	-1.28	0.227	2.08	10280.0	0.118	1.0
theta_c_pr2[3,81]	0.397	0.00571	0.662	-0.68	0.315	1.84	13420.0	0.154	1.0
theta_c_pr2[3,82]	1.31	0.0296	0.742	-0.199	1.29	2.76	627.0	0.0072	1.01
theta_c_pr2[3,83]	-0.389	0.0192	1.17	-1.64	-0.968	2.23	3732.0	0.0428	1.0
theta_c_pr2[3,84]	0.635	0.0332	0.839	-0.904	0.587	2.33	640.0	0.00734	1.01
theta_c_pr2[3,85]	0.442	0.0202	0.854	-1.02	0.377	2.19	1790.0	0.0205	1.0
theta_c_pr2[3,86]	-0.109	0.00426	0.275	-0.608	-0.129	0.454	4151.0	0.0476	1.0
theta_c_pr2[3,87]	-1.26	0.00396	0.187	-1.66	-1.26	-0.925	2224.0	0.0255	1.0
theta_c_pr2[3,88]	-0.0379	0.00691	0.752	-1.08	-0.196	1.69	11842.0	0.136	1.0
theta_c_pr2[3,89]	-0.216	0.00948	0.932	-1.58	-0.359	1.75	9681.0	0.111	1.0
theta_c_pr2[3,90]	-0.286	0.00462	0.36	-0.869	-0.333	0.501	6068.0	0.0696	1.0
theta_c_pr2[3,91]	-0.542	0.00983	0.896	-1.61	-0.858	1.55	8313.0	0.0954	1.0
theta_c_pr2[3,92]	0.211	0.00926	0.363	-0.428	0.179	0.982	1534.0	0.0176	1.0
theta_c_pr2[3,93]	0.34	0.00944	0.814	-1.04	0.265	2.03	7428.0	0.0852	1.0
theta_c_pr2[3,94]	1.76	0.0053	0.678	0.484	1.72	3.11	16390.0	0.188	1.0
theta_c_pr2[3,95]	0.0868	0.00841	0.851	-1.25	-0.0113	1.87	10235.0	0.117	1.0
theta_c_pr2[3,96]	-0.14	0.00613	0.666	-1.09	-0.294	1.42	11815.0	0.136	1.0
theta_c_pr2[3,97]	-1.25	0.00456	0.269	-1.83	-1.24	-0.771	3485.0	0.04	1.0
theta_c_pr2[3,98]	0.337	0.0147	0.731	-0.86	0.245	1.89	2456.0	0.0282	1.0
theta_c_pr2[3,99]	-0.312	0.013	0.992	-1.59	-0.632	1.9	5804.0	0.0666	1.0
theta_c_pr2[3,100]	-0.61	0.0042	0.37	-1.25	-0.647	0.172	7755.0	0.089	1.0
theta_c_pr2[3,101]	-1.14	0.00376	0.275	-1.65	-1.16	-0.62	5363.0	0.0615	1.0
theta_c_pr2[3,102]	0.483	0.00604	0.702	-0.783	0.431	1.91	13512.0	0.155	1.0
theta_c_pr2[3,103]	-1.02	0.00395	0.223	-1.5	-1.01	-0.621	3171.0	0.0364	1.0
